mode,n,family,paper_role,amplitude_MHz,duration_ns,target_probability,return_probability,leakage_probability,dominant_basis_states,solver_failure
readout,1,gaussian,baseline smooth finite-bandwidth control,12.0,40.0,0.015812297982379455,0.9841877020176204,1.1102230246251565e-16,[('|f,0,0>', 0.9841877020176204), ('|g,1,0>', 0.015812297982379455)],None
readout,1,gaussian,baseline smooth finite-bandwidth control,12.0,50.0,0.34507902409485797,0.6549209759051422,0.0,[('|f,0,0>', 0.6549209759051422), ('|g,1,0>', 0.34507902409485797)],None
readout,1,gaussian,baseline smooth finite-bandwidth control,12.0,60.0,0.9647202412949043,0.03527975870509582,0.0,[('|g,1,0>', 0.9647202412949043), ('|f,0,0>', 0.03527975870509582)],None
readout,1,gaussian,baseline smooth finite-bandwidth control,12.0,80.0,0.06209412188521887,0.9379058781147811,0.0,[('|f,0,0>', 0.9379058781147811), ('|g,1,0>', 0.06209412188521887)],None
readout,1,gaussian,baseline smooth finite-bandwidth control,14.0,20.0,0.965039889451268,0.03496011054873233,0.0,[('|g,1,0>', 0.965039889451268), ('|f,0,0>', 0.03496011054873233)],None
readout,1,gaussian,baseline smooth finite-bandwidth control,14.0,30.0,0.2324692638106146,0.7675307361893852,2.220446049250313e-16,[('|f,0,0>', 0.7675307361893852), ('|g,1,0>', 0.2324692638106146)],None
readout,1,gaussian,baseline smooth finite-bandwidth control,14.0,40.0,0.13519121696366818,0.8648087830363315,3.3306690738754696e-16,[('|f,0,0>', 0.8648087830363315), ('|g,1,0>', 0.13519121696366818)],None
readout,1,gaussian,baseline smooth finite-bandwidth control,14.0,50.0,0.9042138716273354,0.09578612837266465,0.0,[('|g,1,0>', 0.9042138716273354), ('|f,0,0>', 0.09578612837266465)],None
readout,1,gaussian,baseline smooth finite-bandwidth control,14.0,60.0,0.7133718354708737,0.2866281645291262,1.1102230246251565e-16,[('|g,1,0>', 0.7133718354708737), ('|f,0,0>', 0.2866281645291262)],None
readout,1,gaussian,baseline smooth finite-bandwidth control,14.0,80.0,0.4680107200612912,0.5319892799387087,1.1102230246251565e-16,[('|f,0,0>', 0.5319892799387087), ('|g,1,0>', 0.4680107200612912)],None
readout,1,gaussian_drag,DRAG-like derivative quadrature correction,4.0,20.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
readout,1,gaussian_drag,DRAG-like derivative quadrature correction,4.0,30.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
readout,1,gaussian_drag,DRAG-like derivative quadrature correction,4.0,40.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
readout,1,gaussian_drag,DRAG-like derivative quadrature correction,4.0,50.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
