mode,n,family,paper_role,amplitude_MHz,duration_ns,target_probability,return_probability,leakage_probability,dominant_basis_states,solver_failure
storage,1,gaussian,baseline smooth finite-bandwidth control,6.0,10.0,0.1354080258876274,0.8645919741123725,1.1102230246251565e-16,[('|g,0,1>', 0.8645919741123725), ('|f,0,0>', 0.1354080258876274)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,6.0,20.0,0.4684487961428898,0.5315512038571104,0.0,[('|g,0,1>', 0.5315512038571104), ('|f,0,0>', 0.4684487961428898)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,6.0,30.0,0.8185901382681865,0.1814098617318133,1.942890293094024e-16,[('|f,0,0>', 0.8185901382681865), ('|g,0,1>', 0.1814098617318133)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,6.0,40.0,0.996032011531559,0.003967988468441172,0.0,[('|f,0,0>', 0.996032011531559), ('|g,0,1>', 0.003967988468441172)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,6.0,60.0,0.5938601376287611,0.40613986237123895,0.0,[('|f,0,0>', 0.5938601376287611), ('|g,0,1>', 0.40613986237123895)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,6.0,80.0,0.015772580102845858,0.9842274198971539,2.220446049250313e-16,[('|g,0,1>', 0.9842274198971539), ('|f,0,0>', 0.015772580102845858)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,6.0,120.0,0.9647536464083066,0.03524635359169359,0.0,[('|f,0,0>', 0.9647536464083066), ('|g,0,1>', 0.03524635359169359)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,6.0,160.0,0.06203291725418839,0.9379670827458115,1.1102230246251565e-16,[('|g,0,1>', 0.9379670827458115), ('|f,0,0>', 0.06203291725418839)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,8.0,10.0,0.2319066894611088,0.7680933105388913,0.0,[('|g,0,1>', 0.7680933105388913), ('|f,0,0>', 0.2319066894611088)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,8.0,20.0,0.7126951992552261,0.28730480074477405,0.0,[('|f,0,0>', 0.7126951992552261), ('|g,0,1>', 0.28730480074477405)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,8.0,30.0,0.9960243960995058,0.003975603900494322,0.0,[('|f,0,0>', 0.9960243960995058), ('|g,0,1>', 0.003975603900494322)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,8.0,40.0,0.8189221262098252,0.18107787379017484,0.0,[('|f,0,0>', 0.8189221262098252), ('|g,0,1>', 0.18107787379017484)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,8.0,60.0,0.015787048488642427,0.9842129515113575,1.1102230246251565e-16,[('|g,0,1>', 0.9842129515113575), ('|f,0,0>', 0.015787048488642427)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,8.0,80.0,0.5933312064079418,0.4066687935920585,0.0,[('|f,0,0>', 0.5933312064079418), ('|g,0,1>', 0.4066687935920585)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,8.0,120.0,0.06206748020609807,0.9379325197939019,0.0,[('|g,0,1>', 0.9379325197939019), ('|f,0,0>', 0.06206748020609807)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,8.0,160.0,0.9650855776857381,0.03491442231426212,0.0,[('|f,0,0>', 0.9650855776857381), ('|g,0,1>', 0.03491442231426212)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,10.0,10.0,0.34523717403077026,0.6547628259692297,0.0,[('|g,0,1>', 0.6547628259692297), ('|f,0,0>', 0.34523717403077026)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,10.0,20.0,0.9043439447665382,0.09565605523346173,4.163336342344337e-17,[('|f,0,0>', 0.9043439447665382), ('|g,0,1>', 0.09565605523346173)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,10.0,30.0,0.9046970303198731,0.09530296968012676,9.71445146547012e-17,[('|f,0,0>', 0.9046970303198731), ('|g,0,1>', 0.09530296968012676)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,10.0,40.0,0.34581703076986636,0.6541829692301335,1.1102230246251565e-16,[('|g,0,1>', 0.6541829692301335), ('|f,0,0>', 0.34581703076986636)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,10.0,60.0,0.3450731134565673,0.6549268865434328,0.0,[('|g,0,1>', 0.6549268865434328), ('|f,0,0>', 0.3450731134565673)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,10.0,80.0,0.9047656780503712,0.09523432194962872,5.551115123125783e-17,[('|f,0,0>', 0.9047656780503712), ('|g,0,1>', 0.09523432194962872)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,10.0,120.0,0.9041872999416877,0.09581270005831266,0.0,[('|f,0,0>', 0.9041872999416877), ('|g,0,1>', 0.09581270005831266)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,10.0,160.0,0.3448724867911213,0.6551275132088786,1.1102230246251565e-16,[('|g,0,1>', 0.6551275132088786), ('|f,0,0>', 0.3448724867911213)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,12.0,10.0,0.4682809473687063,0.5317190526312937,0.0,[('|g,0,1>', 0.5317190526312937), ('|f,0,0>', 0.4682809473687063)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,12.0,20.0,0.9960143511407625,0.003985648859237662,0.0,[('|f,0,0>', 0.9960143511407625), ('|g,0,1>', 0.003985648859237662)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,12.0,30.0,0.594063936666719,0.40593606333328086,1.6653345369377348e-16,[('|f,0,0>', 0.594063936666719), ('|g,0,1>', 0.40593606333328086)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,12.0,40.0,0.015809220805695755,0.9841907791943042,0.0,[('|g,0,1>', 0.9841907791943042), ('|f,0,0>', 0.015809220805695755)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,12.0,60.0,0.9647076399125063,0.03529236008749328,4.2327252813834093e-16,[('|f,0,0>', 0.9647076399125063), ('|g,0,1>', 0.03529236008749328)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,12.0,80.0,0.06209792952347728,0.937902070476523,0.0,[('|g,0,1>', 0.937902070476523), ('|f,0,0>', 0.06209792952347728)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,12.0,120.0,0.13594879426620987,0.8640512057337904,0.0,[('|g,0,1>', 0.8640512057337904), ('|f,0,0>', 0.13594879426620987)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,12.0,160.0,0.23273006557963657,0.7672699344203635,0.0,[('|g,0,1>', 0.7672699344203635), ('|f,0,0>', 0.23273006557963657)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,14.0,10.0,0.593313215678492,0.40668678432150773,2.220446049250313e-16,[('|f,0,0>', 0.593313215678492), ('|g,0,1>', 0.40668678432150773)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,14.0,20.0,0.9650370468039284,0.03496295319607179,0.0,[('|f,0,0>', 0.9650370468039284), ('|g,0,1>', 0.03496295319607179)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,14.0,30.0,0.23245942476236417,0.7675405752376362,0.0,[('|g,0,1>', 0.7675405752376362), ('|f,0,0>', 0.23245942476236417)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,14.0,40.0,0.1351743581182861,0.864825641881714,0.0,[('|g,0,1>', 0.864825641881714), ('|f,0,0>', 0.1351743581182861)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,14.0,60.0,0.7133988939951199,0.2866011060048801,0.0,[('|f,0,0>', 0.7133988939951199), ('|g,0,1>', 0.2866011060048801)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,14.0,80.0,0.46797530557913464,0.5320246944208658,0.0,[('|g,0,1>', 0.5320246944208658), ('|f,0,0>', 0.46797530557913464)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,14.0,120.0,0.8180712979368937,0.18192870206310627,2.7755575615628914e-17,[('|f,0,0>', 0.8180712979368937), ('|g,0,1>', 0.18192870206310627)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,14.0,160.0,0.9959413346083964,0.004058665391603755,0.0,[('|f,0,0>', 0.9959413346083964), ('|g,0,1>', 0.004058665391603755)],None
