study,case_id,construction,artifact_path,target_family,n_active,n,eps_x,eps_y,eps_z,eps_norm,target_theta_rad,actual_theta_rad,strict_process_fidelity
native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT3p0_seed4102,reduced_unitary_direct,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_random_x_na4_chiT3p0_seed4102_reduced_unitary_direct.json,random_x,4,2,-0.003289983167796339,0.16801516782701045,0.215605878934833,0.2733602305392003,1.322811816865673,1.3433605099846213,0.9327926412702496
native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT3p0_seed4102,reduced_unitary_direct,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_random_x_na4_chiT3p0_seed4102_reduced_unitary_direct.json,random_x,4,3,0.3225295880030485,0.4116429324594989,0.24046122609228648,0.5755839124185782,2.0814236244759887,2.4315906401384404,0.9327926412702496
native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT3p0_seed4101,native_direct_strict,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_random_x_na4_chiT3p0_seed4101_native_direct_strict.json,random_x,4,0,-0.026560371172247826,-0.11450754382273744,-0.1122875201406811,0.16256050593076896,1.726777858538349,1.7057978850269127,0.9328879053757424
native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT3p0_seed4101,native_direct_strict,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_random_x_na4_chiT3p0_seed4101_native_direct_strict.json,random_x,4,1,-0.09266330490865911,-0.0014168128675574863,-0.0012418005919243016,0.09268245521136623,1.9473889828967748,1.8547263155391736,0.9328879053757424
native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT3p0_seed4101,native_direct_strict,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_random_x_na4_chiT3p0_seed4101_native_direct_strict.json,random_x,4,2,0.01927279811775798,0.12610352047758783,0.3126508159473077,0.33767450501429114,0.8555007428448266,0.9337253608580558,0.9328879053757424
native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT3p0_seed4101,native_direct_strict,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_random_x_na4_chiT3p0_seed4101_native_direct_strict.json,random_x,4,3,0.3076451275993844,0.3778073126802417,0.2353547085954683,0.5410875427399574,2.1542238687804267,2.484160629952206,0.9328879053757424
native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT1p0_seed4101,echoed_asymmetric,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_random_x_na4_chiT1p0_seed4101_echoed_asymmetric.json,random_x,4,0,-1.5834682101316357,-0.02360910853107694,-5.062798369001494,5.304701338215688,1.726777858538349,4.113398514307124,0.288938230406779
native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT1p0_seed4101,echoed_asymmetric,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_random_x_na4_chiT1p0_seed4101_echoed_asymmetric.json,random_x,4,1,0.29609636593558747,-1.8526162459214999,4.099637515141143,4.508534991338669,1.9473889828967748,3.958443983787692,0.288938230406779
native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT1p0_seed4101,echoed_asymmetric,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_random_x_na4_chiT1p0_seed4101_echoed_asymmetric.json,random_x,4,2,-0.2202926324642198,-1.7674929881894732,1.6423618965875828,2.422790314199669,0.8555007428448266,2.415052297304054,0.288938230406779
native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT1p0_seed4101,echoed_asymmetric,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_random_x_na4_chiT1p0_seed4101_echoed_asymmetric.json,random_x,4,3,-5.673461264538841,1.2026334095584277,0.9120053215845159,5.870795818678015,2.1542238687804267,3.7292227047993265,0.288938230406779
native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT5p0_seed4101,native_direct_strict,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_random_x_na4_chiT5p0_seed4101_native_direct_strict.json,random_x,4,0,-0.03511532632892845,-0.10221530057254154,-0.10156894117775683,0.14831487998947634,1.726777858538349,1.6961935088471165,0.8581166607774909
native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT5p0_seed4101,native_direct_strict,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_random_x_na4_chiT5p0_seed4101_native_direct_strict.json,random_x,4,1,-0.08268521589293516,0.012983672742237868,0.01009180178500677,0.08430459743339443,1.9473889828967748,1.8647520467021914,0.8581166607774909
