rank,construction,ansatz,envelope,duration_ns,n_active,f_unitary,f_decoherence,f_practical,mean_abs_eps_z,mean_abs_eps_perp,parameter_count,study,case_id
464,symmetric echo,echoed symmetric,rich envelope,1760.5633802816897,2,0.1825948534132327,0.906500787300615,0.16552237837613584,1.2395801747203945,3.98188635612794,13,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_staggered_x_na2_chiT5p0
465,symmetric echo,echoed_fixed_total,gaussian,352.112676056338,3,0.1652535581836111,0.9813958904975115,0.16217916289148734,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na3_chiT1p0_familyD_seed317261
466,asymmetric echo,echoed_fixed_active,gaussian,352.112676056338,3,0.1654734380994096,0.9772175215572,0.1617035430630538,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na3_chiT1p0_familyD_seed317161
467,asymmetric echo,echoed_fixed_active,gaussian,1056.3380281690138,3,0.1708782435480065,0.9411952255805155,0.16082978698296824,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na3_chiT3p0_familyD_seed317259
468,symmetric echo,echoed symmetric,rich envelope,352.112676056338,2,0.1624985089582601,0.9772175215572,0.1587963901809314,2.851268112216819,3.263104059504761,13,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_staggered_x_na2_chiT1p0
469,single pulse,single_pulse,gaussian,352.112676056338,2,0.1612148624046225,0.9813958904975115,0.1582156034510183,,,6,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na2_chiT1p0_familyD_seed316261
470,asymmetric echo,echoed_fixed_active,gaussian,1056.3380281690138,3,0.1656860029374867,0.9411952255805155,0.15594287491028175,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na3_chiT3p0_familyD_seed317161
471,basis-expanded,basis expanded,gaussian,1056.3380281690138,2,0.1639593246499631,0.9452195710415633,0.15497756251390254,,,12,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na2_chiT3p0_targetD_seed92342
472,single pulse,single_pulse,gaussian,352.112676056338,3,0.1571029842412448,0.9813958904975115,0.15418022311925297,,,9,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na3_chiT1p0_familyD_seed317261
473,single pulse,single_pulse,gaussian,1056.3380281690138,2,0.1616280785545926,0.9452195710415633,0.1527740230796441,,,6,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na2_chiT3p0_familyD_seed316261
474,symmetric echo,echoed_fixed_total,gaussian,1056.3380281690138,3,0.1604785426981639,0.9452195710415633,0.15168745929053368,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na3_chiT3p0_familyD_seed317261
475,rich envelope,complex envelope,rich envelope,1056.3380281690138,2,0.1599625180507167,0.9452195710415633,0.15119970269462676,,,12,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na2_chiT3p0_targetD_seed92342
476,direct,baseline multitone,gaussian,1056.3380281690138,2,0.1595510229657935,0.9452195710415633,0.15081074948696993,,,6,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na2_chiT3p0_targetD_seed92342
477,asymmetric echo,echoed_fixed_active,gaussian,1760.5633802816897,3,0.1660342501093265,0.906500787300615,0.15051017844297168,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na3_chiT5p0_familyD_seed317161
478,single pulse,single_pulse,gaussian,1056.3380281690138,3,0.1588221555237171,0.9452195710415633,0.15012180971602432,,,9,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na3_chiT3p0_familyD_seed317261
479,single pulse,single_pulse,gaussian,1760.5633802816897,2,0.1620704565062135,0.9103767869122359,0.1475451814475259,,,6,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na2_chiT5p0_familyD_seed316261
480,asymmetric echo,echoed_fixed_active,gaussian,1760.5633802816897,3,0.1611052950260001,0.906500787300615,0.14604207677936695,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na3_chiT5p0_familyD_seed317259
481,single pulse,single_pulse,gaussian,1760.5633802816897,3,0.1581624199898028,0.9103767869122359,0.14398739572058025,,,9,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na3_chiT5p0_familyD_seed317261
482,symmetric echo,echoed_fixed_total,gaussian,1760.5633802816897,3,0.1578665386457867,0.9103767869122359,0.14371803221330762,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na3_chiT5p0_familyD_seed317261
483,direct,baseline multitone,gaussian,1760.5633802816897,2,0.1546460584544318,0.9103767869122359,0.14078618180438743,,,6,parameterized_waveform_residual_z_cancellation,chi_only_na2_chiT5p0_targetD_seed92262
484,two-segment direct,symmetric two segment,gaussian,1760.5633802816897,2,0.1544614398135344,0.9103767869122359,0.14061810927928317,,,12,parameterized_waveform_residual_z_cancellation,chi_only_na2_chiT5p0_targetD_seed92262
485,basis-expanded,basis expanded,gaussian,1760.5633802816897,2,0.1536358567824895,0.9103767869122359,0.13986651765215125,,,12,parameterized_waveform_residual_z_cancellation,chi_only_na2_chiT5p0_targetD_seed92262
486,rich envelope,complex envelope,rich envelope,1760.5633802816897,2,0.1536110430077986,0.9103767869122359,0.13984392776767696,,,12,parameterized_waveform_residual_z_cancellation,chi_only_na2_chiT5p0_targetD_seed92262
487,echoed,echoed multitone,gaussian,1056.3380281690138,4,0.1479252468659543,0.9452195710415633,0.13982183838885467,,,27,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na4_chiT3p0_targetD_seed94340
488,symmetric echo,echoed_fixed_total,gaussian,352.112676056338,3,0.1378504448856316,0.9813958904975115,0.13528586011401256,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na3_chiT1p0_familyD_seed317162
489,CPSQR echo,echoed cpsqr,rich envelope,352.112676056338,2,0.1360958392835211,0.9772175215572,0.1329952387588895,0.9786045023558293,3.5956247055154105,15,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_staggered_x_na2_chiT1p0
490,single pulse,single_pulse,gaussian,352.112676056338,4,0.1338306480799132,0.9813958904975115,0.1313408480482455,,,12,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na4_chiT1p0_familyD_seed318160
491,two-segment direct,symmetric two segment,gaussian,1056.3380281690138,2,0.1388071462996686,0.9452195710415633,0.13120323128287625,,,12,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na2_chiT3p0_targetD_seed92342
492,asymmetric echo,echoed asymmetric,gaussian,1056.3380281690138,2,0.1391765176727538,0.9411952255805155,0.1309922739465181,1.3310043428459717,2.767232097234287,15,ideal_sqr_direct_vs_echoed_multitone,chi_plus_chiprime_staggered_x_na2_chiT3p0
493,independent echo,echoed independent,gaussian,1056.3380281690138,2,0.1391765176727538,0.9411952255805155,0.1309922739465181,2.0261441103705056,4.094036379607439,15,ideal_sqr_direct_vs_echoed_multitone,chi_plus_chiprime_staggered_x_na2_chiT3p0
494,symmetric echo,echoed symmetric,gaussian,1056.3380281690138,2,0.1391521133976027,0.9411952255805155,0.13096930475926213,1.0511758463176544,3.8794779074074777,13,ideal_sqr_direct_vs_echoed_multitone,chi_plus_chiprime_staggered_x_na2_chiT3p0
495,independent echo,echoed independent,gaussian,1056.3380281690138,2,0.1391388116929532,0.9411952255805155,0.13095678525835394,1.6556142359474972,4.567777097414906,15,ideal_sqr_direct_vs_echoed_multitone,chi_only_staggered_x_na2_chiT3p0
496,asymmetric echo,echoed asymmetric,gaussian,1056.3380281690138,2,0.1391388116929532,0.9411952255805155,0.13095678525835394,1.3289540056333777,2.76640733880444,15,ideal_sqr_direct_vs_echoed_multitone,chi_only_staggered_x_na2_chiT3p0
497,symmetric echo,echoed symmetric,gaussian,1056.3380281690138,2,0.1391225636658866,0.9411952255805155,0.13094149269285377,0.39941652765578284,3.9906303089804043,13,ideal_sqr_direct_vs_echoed_multitone,chi_only_staggered_x_na2_chiT3p0
498,symmetric echo,echoed_fixed_total,gaussian,1056.3380281690138,3,0.1379734178438939,0.9452195710415633,0.13041517482954376,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na3_chiT3p0_familyD_seed317162
499,direct,baseline multitone,gaussian,1056.3380281690138,3,0.1358867850454345,0.9452195710415633,0.12844284867086272,,,9,parameterized_waveform_residual_z_cancellation,chi_only_na3_chiT3p0_targetD_seed93241
500,basis-expanded,basis expanded,gaussian,1760.5633802816897,2,0.1408536776973654,0.9103767869122359,0.12822991852689916,,,12,parameterized_waveform_residual_z_cancellation,chi_only_na2_chiT5p0_targetD_seed92261
501,echoed,echoed multitone,gaussian,1056.3380281690138,3,0.1349714756608546,0.9452195710415633,0.1275776803269998,,,21,parameterized_waveform_residual_z_cancellation,chi_only_na3_chiT3p0_targetD_seed93241
502,symmetric echo,echoed symmetric,gaussian,1056.3380281690138,3,0.1347721408944587,0.9411952255805155,0.12684689555112907,1.4856230005530222,4.176179911879607,19,ideal_sqr_direct_vs_echoed_multitone,chi_only_staggered_x_na3_chiT3p0
503,independent echo,echoed independent,gaussian,1056.3380281690138,3,0.1347683028126793,0.9411952255805155,0.1268432831668829,1.9670625582043257,4.740515450888368,21,ideal_sqr_direct_vs_echoed_multitone,chi_only_staggered_x_na3_chiT3p0
504,asymmetric echo,echoed asymmetric,gaussian,1056.3380281690138,3,0.1347677037353497,0.9411952255805155,0.12684271931816052,2.4556011465821896,4.410396339209458,21,ideal_sqr_direct_vs_echoed_multitone,chi_only_staggered_x_na3_chiT3p0
505,echoed,echoed multitone,gaussian,1760.5633802816897,3,0.1387269474458371,0.9103767869122359,0.1262937926738838,,,21,parameterized_waveform_residual_z_cancellation,chi_only_na3_chiT5p0_targetD_seed93262
506,independent echo,echoed independent,gaussian,1760.5633802816897,2,0.1390510584851349,0.906500787300615,0.12604989399175867,2.234433985985902,4.160018675642267,15,ideal_sqr_direct_vs_echoed_multitone,chi_only_staggered_x_na2_chiT5p0
507,asymmetric echo,echoed asymmetric,gaussian,1760.5633802816897,2,0.1390510584851349,0.906500787300615,0.12604989399175867,1.295390098639255,4.770780289292423,15,ideal_sqr_direct_vs_echoed_multitone,chi_only_staggered_x_na2_chiT5p0
508,asymmetric echo,echoed asymmetric,gaussian,1760.5633802816897,2,0.1390468719118641,0.906500787300615,0.12604609885979257,2.4165482297167102,4.187688347093314,15,ideal_sqr_direct_vs_echoed_multitone,chi_plus_chiprime_staggered_x_na2_chiT5p0
509,independent echo,echoed independent,gaussian,1760.5633802816897,2,0.1390468719118641,0.906500787300615,0.12604609885979257,1.2842690603249216,4.911230525815536,15,ideal_sqr_direct_vs_echoed_multitone,chi_plus_chiprime_staggered_x_na2_chiT5p0
510,symmetric echo,echoed symmetric,gaussian,1760.5633802816897,2,0.1390343739734774,0.906500787300615,0.1260347694688054,1.2395801747203945,3.98188635612794,13,ideal_sqr_direct_vs_echoed_multitone,chi_plus_chiprime_staggered_x_na2_chiT5p0
511,symmetric echo,echoed symmetric,gaussian,1760.5633802816897,2,0.1390334591885117,0.906500787300615,0.12603394021551378,0.3996354222505515,3.9917511526320997,13,ideal_sqr_direct_vs_echoed_multitone,chi_only_staggered_x_na2_chiT5p0
512,symmetric echo,echoed_fixed_total,gaussian,1760.5633802816897,3,0.1375712127400465,0.9103767869122359,0.12524163862590318,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na3_chiT5p0_familyD_seed317162
513,asymmetric echo,echoed asymmetric,rich envelope,1056.3380281690138,2,0.1329449049708429,0.9411952255805155,0.1251271098238127,1.5626993603421242,2.3247247188962343,15,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na2_chiT3p0
514,asymmetric echo,echoed asymmetric,rich envelope,1056.3380281690138,2,0.1329438525733927,0.9411952255805155,0.12512611931235712,1.6099078756022822,2.1967750587703923,15,native_rich_multitone_sqr_cpsqr_feasibility,chi_only_smooth_x_na2_chiT3p0
515,asymmetric echo,echoed asymmetric,rich envelope,352.112676056338,2,0.1280328923089999,0.9772175215572,0.12511598570000076,0.6405361817844096,3.015674311911865,15,native_rich_multitone_sqr_cpsqr_feasibility,chi_only_smooth_x_na2_chiT1p0
516,independent echo,echoed independent,rich envelope,1056.3380281690138,2,0.1329212398755637,0.9411952255805155,0.12510483634912298,1.3538321808866216,2.683793538709654,15,native_rich_multitone_sqr_cpsqr_feasibility,chi_only_smooth_x_na2_chiT3p0
517,independent echo,echoed independent,rich envelope,1056.3380281690138,2,0.1329201097595359,0.9411952255805155,0.12510377268931325,1.3837594539378293,2.6435574494834237,15,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na2_chiT3p0
518,rich envelope,complex envelope,rich envelope,1760.5633802816897,2,0.1367982576106984,0.9103767869122359,0.12453795821881991,,,12,parameterized_waveform_residual_z_cancellation,chi_only_na2_chiT5p0_targetD_seed92261
519,CPSQR echo,echoed cpsqr,rich envelope,1056.3380281690138,2,0.1315152063105865,0.9411952255805155,0.1237814842707605,1.8460396876081446,2.6729984956993915,15,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na2_chiT3p0
520,asymmetric echo,echoed asymmetric,gaussian,1760.5633802816897,3,0.1356422750608324,0.906500787300615,0.12295982913389115,3.5518647617295667,3.4329682468025715,21,ideal_sqr_direct_vs_echoed_multitone,chi_only_staggered_x_na3_chiT5p0
521,independent echo,echoed independent,gaussian,1760.5633802816897,3,0.1356422750608324,0.906500787300615,0.12295982913389115,3.6348033504890265,3.286379349839626,21,ideal_sqr_direct_vs_echoed_multitone,chi_only_staggered_x_na3_chiT5p0
522,symmetric echo,echoed symmetric,gaussian,1760.5633802816897,3,0.1356390578802797,0.906500787300615,0.12295691275718723,1.4802032565571166,4.184702157074963,19,ideal_sqr_direct_vs_echoed_multitone,chi_only_staggered_x_na3_chiT5p0
523,symmetric echo,echoed symmetric,rich envelope,352.112676056338,3,0.1250003055538474,0.9772175215572,0.12215248878722344,2.4601924364093986,4.021665217361051,19,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_staggered_x_na3_chiT1p0
524,two-segment direct,symmetric two segment,gaussian,1760.5633802816897,4,0.1329177925985338,0.9103767869122359,0.12100527294932018,,,24,parameterized_waveform_residual_z_cancellation,chi_only_na4_chiT5p0_targetD_seed94260
525,direct,baseline multitone,gaussian,1056.3380281690138,2,0.1279859861301361,0.9452195710415633,0.1209748589092587,,,6,parameterized_waveform_residual_z_cancellation,chi_only_na2_chiT3p0_targetD_seed92241
526,basis-expanded,basis expanded,gaussian,1056.3380281690138,3,0.1274898388516878,0.9452195710415633,0.12050589079155037,,,15,parameterized_waveform_residual_z_cancellation,chi_only_na3_chiT3p0_targetD_seed93241
527,independent echo,echoed independent,rich envelope,1760.5633802816897,2,0.1322596005076753,0.906500787300615,0.11989343198827247,1.5855849440238932,2.2717071988254065,15,native_rich_multitone_sqr_cpsqr_feasibility,chi_only_smooth_x_na2_chiT5p0
528,independent echo,echoed independent,rich envelope,1760.5633802816897,2,0.1322546347801011,0.906500787300615,0.11988893055231695,1.555238362576694,2.3520095528691756,15,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na2_chiT5p0
529,asymmetric echo,echoed asymmetric,rich envelope,1760.5633802816897,2,0.1322518853326398,0.906500787300615,0.11988643817602863,1.4232689968867205,2.583001654794439,15,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na2_chiT5p0
530,asymmetric echo,echoed asymmetric,rich envelope,1760.5633802816897,2,0.1322485085667969,0.906500787300615,0.11988337713513351,1.501040907262893,2.4582005184159144,15,native_rich_multitone_sqr_cpsqr_feasibility,chi_only_smooth_x_na2_chiT5p0
531,direct,baseline multitone,gaussian,1760.5633802816897,4,0.1305776497355263,0.9103767869122359,0.1188748612087798,,,12,parameterized_waveform_residual_z_cancellation,chi_only_na4_chiT5p0_targetD_seed94260
532,CPSQR echo,echoed cpsqr,rich envelope,1760.5633802816897,2,0.1309832040766317,0.906500787300615,0.11873637761862375,1.8537094897983308,2.678838377286573,15,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na2_chiT5p0
533,asymmetric echo,echoed_fixed_active,gaussian,352.112676056338,3,0.1212280853097003,0.9772175215572,0.11846620906947014,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na3_chiT1p0_familyD_seed317162
534,rich envelope,complex envelope,rich envelope,1056.3380281690138,3,0.1246351702130717,0.9452195710415633,0.11780760212549186,,,15,parameterized_waveform_residual_z_cancellation,chi_only_na3_chiT3p0_targetD_seed93241
535,symmetric echo,echoed_fixed_total,gaussian,352.112676056338,2,0.1175962147437607,0.9813958904975115,0.11540844188758963,,,14,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na2_chiT1p0_familyD_seed316262
536,basis-expanded,basis expanded,gaussian,1760.5633802816897,4,0.126654471319612,0.9103767869122359,0.1153032906480163,,,18,parameterized_waveform_residual_z_cancellation,chi_only_na4_chiT5p0_targetD_seed94260
537,rich envelope,complex envelope,rich envelope,1760.5633802816897,4,0.1262527881928646,0.9103767869122359,0.11493760765373114,,,18,parameterized_waveform_residual_z_cancellation,chi_only_na4_chiT5p0_targetD_seed94260
538,asymmetric echo,echoed_fixed_active,gaussian,1056.3380281690138,3,0.1213235712850793,0.9411952255805155,0.11418916604389397,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na3_chiT3p0_familyD_seed317162
539,independent echo,echoed independent,rich envelope,352.112676056338,2,0.1164853506287671,0.9772175215572,0.11383152563916521,1.3602299537409068,3.025386182926236,15,native_rich_multitone_sqr_cpsqr_feasibility,chi_only_smooth_x_na2_chiT1p0
540,symmetric echo,echoed symmetric,rich envelope,352.112676056338,2,0.1162622267040164,0.9772175215572,0.11361348503042022,0.920747841730903,3.799606559342683,13,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na2_chiT1p0
541,echoed,echoed multitone,gaussian,1760.5633802816897,4,0.1245956275020067,0.9103767869122359,0.11342896702859068,,,27,parameterized_waveform_residual_z_cancellation,chi_only_na4_chiT5p0_targetD_seed94262
542,two-segment direct,symmetric two segment,gaussian,1056.3380281690138,2,0.1196461196877931,0.9452195710415633,0.11309185392808332,,,12,parameterized_waveform_residual_z_cancellation,chi_only_na2_chiT3p0_targetD_seed92241
543,asymmetric echo,echoed asymmetric,rich envelope,1056.3380281690138,2,0.119559241066799,0.9411952255805155,0.11252858686610111,1.3310043428459717,2.767232097234287,15,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_staggered_x_na2_chiT3p0
544,asymmetric echo,echoed asymmetric,rich envelope,1056.3380281690138,2,0.1195382426936466,0.9411952255805155,0.11250882329754512,1.3289540056333777,2.76640733880444,15,native_rich_multitone_sqr_cpsqr_feasibility,chi_only_staggered_x_na2_chiT3p0
545,single pulse,single_pulse,gaussian,352.112676056338,3,0.1141585556056396,0.9813958904975115,0.11203473733650636,,,9,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na3_chiT1p0_familyD_seed317159
546,symmetric echo,echoed_fixed_total,gaussian,1056.3380281690138,2,0.1173448240493358,0.9452195710415633,0.1109166242518609,,,14,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na2_chiT3p0_familyD_seed316262
547,asymmetric echo,echoed_fixed_active,gaussian,1760.5633802816897,3,0.1212514369412088,0.906500787300615,0.10991452304853665,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na3_chiT5p0_familyD_seed317162
548,two-segment direct,symmetric two segment,gaussian,1056.3380281690138,3,0.1159789624886322,0.9452195710415633,0.10962558517335048,,,18,parameterized_waveform_residual_z_cancellation,chi_only_na3_chiT3p0_targetD_seed93241
549,basis-expanded,basis expanded,gaussian,1760.5633802816897,2,0.1203773127179991,0.9103767869122359,0.10958871116934145,,,12,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na2_chiT5p0_targetD_seed92362
550,CPSQR echo,echoed cpsqr,rich envelope,352.112676056338,2,0.1115687123864162,0.9772175215572,0.10902690060158172,2.02938744240678,2.8239466092244587,15,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na2_chiT1p0
551,rich envelope,complex envelope,rich envelope,1760.5633802816897,2,0.1192650943744331,0.9103767869122359,0.10857617340738099,,,12,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na2_chiT5p0_targetD_seed92362
552,symmetric echo,echoed symmetric,rich envelope,1056.3380281690138,2,0.1151812844716819,0.9411952255805155,0.10840807502097817,0.21458215641054823,3.6520249120309156,13,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na2_chiT3p0
553,basis-expanded,basis expanded,gaussian,1056.3380281690138,2,0.1144999150385192,0.9452195710415633,0.10822756057700456,,,12,parameterized_waveform_residual_z_cancellation,chi_only_na2_chiT3p0_targetD_seed92241
554,rich envelope,complex envelope,rich envelope,1056.3380281690138,2,0.114305890269839,0.9452195710415633,0.10804416456838123,,,12,parameterized_waveform_residual_z_cancellation,chi_only_na2_chiT3p0_targetD_seed92241
555,single pulse,single_pulse,gaussian,1056.3380281690138,3,0.113746184172072,0.9452195710415633,0.10751511941074055,,,9,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na3_chiT3p0_familyD_seed317159
556,symmetric echo,echoed_fixed_total,gaussian,1760.5633802816897,2,0.117065572888789,0.9103767869122359,0.10657378010453587,,,14,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na2_chiT5p0_familyD_seed316262
557,basis-expanded,basis expanded,gaussian,1760.5633802816897,3,0.1161326190506633,0.9103767869122359,0.10572444058704557,,,15,parameterized_waveform_residual_z_cancellation,chi_only_na3_chiT5p0_targetD_seed93261
558,symmetric echo,echoed symmetric,gaussian,1056.3380281690138,3,0.1122158723769623,0.9411952255805155,0.10561704331554937,0.6978552345550019,2.871094522763473,19,ideal_sqr_direct_vs_echoed_multitone,chi_plus_chiprime_staggered_x_na3_chiT3p0
559,asymmetric echo,echoed asymmetric,gaussian,1056.3380281690138,3,0.1122146431105544,0.9411952255805155,0.10561588633587529,2.0093595470653804,2.3278101326870435,21,ideal_sqr_direct_vs_echoed_multitone,chi_plus_chiprime_staggered_x_na3_chiT3p0
560,independent echo,echoed independent,gaussian,1056.3380281690138,3,0.1122143160007799,0.9411952255805155,0.10561557846171729,1.5366254730914755,2.688163704541124,21,ideal_sqr_direct_vs_echoed_multitone,chi_plus_chiprime_staggered_x_na3_chiT3p0
561,symmetric echo,echoed symmetric,rich envelope,1056.3380281690138,3,0.110959950183339,0.9411952255805155,0.10443497534321051,0.6978552345550019,2.871094522763473,19,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_staggered_x_na3_chiT3p0
562,single pulse,single_pulse,gaussian,352.112676056338,2,0.1062045696810179,0.9813958904975115,0.10422872823700757,,,6,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na2_chiT1p0_familyD_seed316162
563,symmetric echo,echoed symmetric,rich envelope,1760.5633802816897,2,0.1147678316135832,0.906500787300615,0.10403712971449758,0.7426841499868702,3.5301733272551403,13,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na2_chiT5p0
564,asymmetric echo,echoed_fixed_active,gaussian,352.112676056338,2,0.1061413296908444,0.9772175215572,0.1037231671352726,,,14,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na2_chiT1p0_familyC
565,asymmetric echo,echoed_fixed_active,gaussian,352.112676056338,2,0.1061400831749937,0.9772175215572,0.1037219490181424,,,14,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na2_chiT1p0_familyC
566,rich envelope,complex envelope,rich envelope,1760.5633802816897,3,0.1139270473537726,0.9103767869122359,0.10371653931232565,,,15,parameterized_waveform_residual_z_cancellation,chi_only_na3_chiT5p0_targetD_seed93261
567,direct,baseline multitone,gaussian,1760.5633802816897,2,0.1135514324285252,0.9103767869122359,0.10337458820356263,,,6,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na2_chiT5p0_targetD_seed92362
568,single pulse,single_pulse,gaussian,1760.5633802816897,3,0.1133317986571688,0.9103767869122359,0.10317463871649779,,,9,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na3_chiT5p0_familyD_seed317159
569,direct,baseline multitone,gaussian,1056.3380281690138,3,0.1091325335729268,0.9452195710415633,0.10315420657048087,,,9,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na3_chiT3p0_targetD_seed93342
570,CPSQR echo,echoed cpsqr,rich envelope,1760.5633802816897,2,0.1114647081470349,0.906500787300615,0.1010428456915204,2.954854019742591,2.379988081873125,15,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_staggered_x_na2_chiT5p0
571,two-segment direct,symmetric two segment,gaussian,1056.3380281690138,3,0.1065691796254639,0.9452195710415633,0.1007312742518323,,,18,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na3_chiT3p0_targetD_seed93342
572,single pulse,single_pulse,gaussian,1056.3380281690138,2,0.1063762359322418,0.9452195710415633,0.10054890009688973,,,6,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na2_chiT3p0_familyD_seed316162
573,asymmetric echo,echoed_fixed_active,gaussian,352.112676056338,2,0.1026740449754637,0.9772175215572,0.10033487575917512,,,14,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na2_chiT1p0_familyD_seed316262
574,asymmetric echo,echoed_fixed_active,gaussian,1056.3380281690138,2,0.1059499417000237,0.9411952255805155,0.09971957927859627,,,14,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na2_chiT3p0_familyC
575,asymmetric echo,echoed_fixed_active,gaussian,1056.3380281690138,2,0.1059499279480286,0.9411952255805155,0.09971956633528414,,,14,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na2_chiT3p0_familyC
576,basis-expanded,basis expanded,gaussian,1056.3380281690138,3,0.105443621408621,0.9452195710415633,0.09966737459692573,,,15,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na3_chiT3p0_targetD_seed93342
577,rich envelope,complex envelope,rich envelope,1056.3380281690138,3,0.1053494249800689,0.9452195710415633,0.09957833828913608,,,15,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na3_chiT3p0_targetD_seed93342
578,direct,baseline multitone,gaussian,1056.3380281690138,2,0.1046889894194864,0.9452195710415633,0.09895408167186169,,,6,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na2_chiT3p0_targetD_seed92340
579,asymmetric echo,echoed_fixed_active,gaussian,352.112676056338,4,0.101102096201125,0.9772175215572,0.09879873987390098,,,26,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na4_chiT1p0_familyD_seed318261
580,rich envelope,complex envelope,rich envelope,1760.5633802816897,3,0.1083034894449684,0.9103767869122359,0.09859698273229359,,,15,parameterized_waveform_residual_z_cancellation,chi_only_na3_chiT5p0_targetD_seed93260
581,basis-expanded,basis expanded,gaussian,1760.5633802816897,3,0.108110844250431,0.9103767869122359,0.09842160301907656,,,15,parameterized_waveform_residual_z_cancellation,chi_only_na3_chiT5p0_targetD_seed93260
582,two-segment direct,symmetric two segment,gaussian,1056.3380281690138,2,0.1032293259781557,0.9452195710415633,0.09757437921998204,,,12,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na2_chiT3p0_targetD_seed92340
