n,mechanism,target_coupling_MHz,common_detuning_MHz,storage_leg_lab_frequency_GHz,readout_leg_lab_frequency_GHz,storage_leg_rotating_frequency_MHz,readout_leg_rotating_frequency_MHz,storage_matrix_element,readout_matrix_element,storage_amplitude_MHz,readout_amplitude_MHz,simulation_duration_ns,peak_target_probability,time_to_peak_target_ns,max_intermediate_probability,intermediate_at_target_peak,leakage_at_target_peak,final_target_probability,reduced_peak_target_probability,reduced_peak_time_ns,reduced_max_intermediate_probability,resonant_peak_time_ns,raman_peak_time_ns,peak_target_error_vs_reduced,peak_time_error_vs_reduced_ns,dominant_peak_states,dominant_final_states,source_label,intermediate_label,target_label
2,detuned_raman_like,12.0,8.0,6.798434192441636,3.4431444363628407,-261.3505365244608,-261.3505365244608,1.4142135623730951,1.0,8.48528137423857,12.0,120.00000000000001,0.6118893422558851,26.500000000000004,0.48082076761425835,0.052511775274685785,0.21016445326390842,0.11554051655412528,0.9831241680112404,114.50000000000001,0.4736828535119519,29.462782549439478,13.88888888888889,-0.37123482575535527,-88.00000000000001,"[[""|g,1,1>"", 0.6118893422558851], [""|g,0,2>"", 0.12543442920552075], [""|g,2,0>"", 0.11389845311279657], [""|f,1,0>"", 0.09626600015111175], [""|f,0,1>"", 0.052511775274685785]]","[[""|g,2,0>"", 0.42739821816033086], [""|f,0,1>"", 0.26135635465104223], [""|g,0,2>"", 0.12451589366892557], [""|g,1,1>"", 0.11554051655412528], [""|f,1,0>"", 0.0711890169655762]]","|g,0,2>","|f,0,1>","|g,1,1>"
2,detuned_raman_like,12.0,12.0,6.798434192441636,3.4431444363628407,-261.3505365244608,-261.3505365244608,1.4142135623730951,1.0,8.48528137423857,12.0,120.00000000000001,0.5353306707882353,26.0,0.4502483291175232,0.03708735145724629,0.17431230524261032,0.13662210018470036,0.7499868512703946,55.5,0.4444268987119598,29.462782549439478,20.833333333333336,-0.2146561804821593,-29.5,"[[""|g,1,1>"", 0.5353306707882353], [""|g,0,2>"", 0.25326967251190813], [""|g,2,0>"", 0.09332330904456611], [""|f,1,0>"", 0.08098899619804403], [""|f,0,1>"", 0.03708735145724629]]","[[""|g,2,0>"", 0.36482837092368425], [""|g,0,2>"", 0.34328799393576187], [""|f,0,1>"", 0.15204136400928156], [""|g,1,1>"", 0.13662210018470036], [""|f,1,0>"", 0.003220170946572107]]","|g,0,2>","|f,0,1>","|g,1,1>"
2,detuned_raman_like,12.0,16.0,6.798434192441636,3.4431444363628407,-261.3505365244608,-261.3505365244608,1.4142135623730951,1.0,8.48528137423857,12.0,120.00000000000001,0.5022305860148449,49.5,0.41355624552029385,0.09954576088229092,0.38357096815973135,0.10268407935174118,0.9472693839503968,53.5,0.4090873941196228,29.462782549439478,27.77777777777778,-0.4450387979355519,-4.0,"[[""|g,1,1>"", 0.5022305860148449], [""|f,1,0>"", 0.20121699271350577], [""|g,2,0>"", 0.18235397544622578], [""|f,0,1>"", 0.09954576088229092], [""|g,0,2>"", 0.01465268494313273]]","[[""|g,0,2>"", 0.6944083722734452], [""|g,2,0>"", 0.12808727872489056], [""|g,1,1>"", 0.10268407935174118], [""|f,1,0>"", 0.05666677049350437], [""|f,0,1>"", 0.018153499156418656]]","|g,0,2>","|f,0,1>","|g,1,1>"
2,detuned_raman_like,12.0,20.0,6.798434192441636,3.4431444363628407,-261.3505365244608,-261.3505365244608,1.4142135623730951,1.0,8.48528137423857,12.0,120.00000000000001,0.5709460460785907,47.5,0.3741914026241588,0.07664033961924845,0.3304501193377988,0.19687932362615315,0.9991115292517477,51.0,0.3711245273730455,29.462782549439478,34.72222222222223,-0.42816548317315706,-3.5,"[[""|g,1,1>"", 0.5709460460785907], [""|g,2,0>"", 0.16997497742775056], [""|f,1,0>"", 0.16047514191004839], [""|f,0,1>"", 0.07664033961924845], [""|g,0,2>"", 0.02196349496436209]]","[[""|g,0,2>"", 0.49777370979593094], [""|f,1,0>"", 0.22560122847146924], [""|g,1,1>"", 0.19687932362615315], [""|g,2,0>"", 0.0515539212528578], [""|f,0,1>"", 0.028191816853589083]]","|g,0,2>","|f,0,1>","|g,1,1>"
2,resonant_bright_state,14.0,0.0,6.798434192441636,3.4431444363628407,-261.3505365244608,-261.3505365244608,1.4142135623730951,1.0,9.899494936611665,14.0,80.0,0.6852491629782842,23.500000000000004,0.5083393736356491,0.05338866522712628,0.26095555494344735,0.15312269599637815,0.999559720655172,76.0,0.49988991804575594,25.25381361380527,,-0.31431055767688776,-52.5,"[[""|g,1,1>"", 0.6852491629782842], [""|g,2,0>"", 0.14804771373785186], [""|f,1,0>"", 0.11290784120559541], [""|f,0,1>"", 0.05338866522712628], [""|g,0,2>"", 0.00040661685114213886]]","[[""|g,2,0>"", 0.5264914196942465], [""|f,1,0>"", 0.15416253570823207], [""|g,1,1>"", 0.15312269599637815], [""|f,0,1>"", 0.1055307738012585], [""|g,0,2>"", 0.06069257479988475]]","|g,0,2>","|f,0,1>","|g,1,1>"
2,detuned_raman_like,14.0,4.0,6.798434192441636,3.4431444363628407,-261.3505365244608,-261.3505365244608,1.4142135623730951,1.0,9.899494936611665,14.0,120.00000000000001,0.6708354363978226,23.500000000000004,0.5027916499243145,0.04811979404649236,0.25531259265382145,0.354026758493127,0.9751634073011953,25.000000000000004,0.4949223854404947,25.25381361380527,5.1020408163265305,-0.3043279709033727,-1.5,"[[""|g,1,1>"", 0.6708354363978226], [""|g,2,0>"", 0.1455042762670193], [""|f,1,0>"", 0.1098083163868023], [""|f,0,1>"", 0.04811979404649236], [""|g,0,2>"", 0.025732176901863538]]","[[""|g,0,2>"", 0.46671930132695966], [""|g,1,1>"", 0.354026758493127], [""|f,1,0>"", 0.08758085238641991], [""|g,2,0>"", 0.07560310263286724], [""|f,0,1>"", 0.016069985160626334]]","|g,0,2>","|f,0,1>","|g,1,1>"
2,detuned_raman_like,14.0,8.0,6.798434192441636,3.4431444363628407,-261.3505365244608,-261.3505365244608,1.4142135623730951,1.0,9.899494936611665,14.0,120.00000000000001,0.679017082588012,119.5,0.487839072613247,0.06307278124235692,0.24969735033648655,0.6775559493535466,0.9058952622519262,25.000000000000004,0.4803012370963477,25.25381361380527,10.204081632653061,-0.22687817966391421,94.5,"[[""|g,1,1>"", 0.679017082588012], [""|g,2,0>"", 0.14047107559415645], [""|f,1,0>"", 0.10922627474232979], [""|f,0,1>"", 0.06307278124235692], [""|g,0,2>"", 0.008212785833144508]]","[[""|g,1,1>"", 0.6775559493535466], [""|g,2,0>"", 0.1309990337575221], [""|f,1,0>"", 0.10759100228083279], [""|f,0,1>"", 0.0756001653396797], [""|g,0,2>"", 0.008253849268418736]]","|g,0,2>","|f,0,1>","|g,1,1>"
2,detuned_raman_like,14.0,12.0,6.798434192441636,3.4431444363628407,-261.3505365244608,-261.3505365244608,1.4142135623730951,1.0,9.899494936611665,14.0,120.00000000000001,0.5699228826442471,22.500000000000004,0.4638977258363068,0.04342843346184654,0.19085034241355447,0.39009707357014717,0.9378708209590477,96.50000000000001,0.45789567286782973,25.25381361380527,15.306122448979592,-0.36794793831480066,-74.00000000000001,"[[""|g,1,1>"", 0.5699228826442471], [""|g,0,2>"", 0.19579834148035197], [""|g,2,0>"", 0.10288433739929254], [""|f,1,0>"", 0.08796600501426202], [""|f,0,1>"", 0.04342843346184654]]","[[""|g,1,1>"", 0.39009707357014717], [""|f,0,1>"", 0.20858073472171249], [""|g,0,2>"", 0.15544364348919776], [""|g,2,0>"", 0.13480090668820388], [""|f,1,0>"", 0.11107764153073862]]","|g,0,2>","|f,0,1>","|g,1,1>"
2,detuned_raman_like,14.0,16.0,6.798434192441636,3.4431444363628407,-261.3505365244608,-261.3505365244608,1.4142135623730951,1.0,9.899494936611665,14.0,120.00000000000001,0.4989288679206419,22.000000000000004,0.43489014371342266,0.032079781097684626,0.15683335670620696,0.10685746645391461,0.9607932369428187,117.0,0.4298141887885594,25.25381361380527,20.408163265306122,-0.4618643690221768,-95.0,"[[""|g,1,1>"", 0.4989288679206419], [""|g,0,2>"", 0.31215799427546653], [""|g,2,0>"", 0.08291038260241063], [""|f,1,0>"", 0.07392297410379604], [""|f,0,1>"", 0.032079781097684626]]","[[""|f,0,1>"", 0.31351173987178854], [""|g,2,0>"", 0.27505613959189196], [""|g,0,2>"", 0.2440195582194195], [""|g,1,1>"", 0.10685746645391461], [""|f,1,0>"", 0.06055509586298547]]","|g,0,2>","|f,0,1>","|g,1,1>"
2,detuned_raman_like,14.0,20.0,6.798434192441636,3.4431444363628407,-261.3505365244608,-261.3505365244608,1.4142135623730951,1.0,9.899494936611665,14.0,120.00000000000001,0.528401206393892,42.00000000000001,0.4023838902690395,0.09135959649547284,0.37203462037543256,0.10487624752786456,0.9762795386434429,45.00000000000001,0.3983440809171539,25.25381361380527,25.510204081632654,-0.44787833224955087,-3.0,"[[""|g,1,1>"", 0.528401206393892], [""|f,1,0>"", 0.1900542243473221], [""|g,2,0>"", 0.18198039602811072], [""|f,0,1>"", 0.09135959649547284], [""|g,0,2>"", 0.008204576735202555]]","[[""|g,0,2>"", 0.3917009100574517], [""|g,2,0>"", 0.2905532180913524], [""|f,0,1>"", 0.2121070102212751], [""|g,1,1>"", 0.10487624752786456], [""|f,1,0>"", 0.0007626141020563995]]","|g,0,2>","|f,0,1>","|g,1,1>"
3,resonant_bright_state,4.0,0.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,2.309401076758503,4.0,141.0,0.608295584727537,79.5,0.5114591158996384,0.09657584840537004,0.29501127888961964,0.07079094175323983,0.9999921256621533,88.5,0.4999956985744398,88.38834764831844,,-0.39169654093461637,-9.0,"[[""|g,1,2>"", 0.608295584727537], [""|g,2,1>"", 0.1454971150616399], [""|f,1,1>"", 0.1404311307345778], [""|f,0,2>"", 0.09657584840537004], [""|f,2,0>"", 0.005942502416527143], [""|g,3,0>"", 0.0031405306768744674]]","[[""|g,2,1>"", 0.3698898673373228], [""|f,0,2>"", 0.23406251327122446], [""|g,3,0>"", 0.14399836247018896], [""|g,0,3>"", 0.09634857414942614], [""|f,1,1>"", 0.08285644065603155], [""|g,1,2>"", 0.07079094175323983]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,detuned_raman_like,4.0,4.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,2.309401076758503,4.0,120.00000000000001,0.4834822775227979,76.0,0.45230413081915655,0.06419387082117017,0.20159797817995967,0.27647536543077805,0.7499868512703931,83.5,0.44442689871195934,88.38834764831844,62.5,-0.26650457374759523,-7.5,"[[""|g,1,2>"", 0.4834822775227979], [""|g,0,3>"", 0.2507258734760722], [""|f,1,1>"", 0.1002518490708433], [""|g,2,1>"", 0.09590066828411799], [""|f,0,2>"", 0.06419387082117017], [""|f,2,0>"", 0.0036828490062769605]]","[[""|g,2,1>"", 0.29712236336862874], [""|g,1,2>"", 0.27647536543077805], [""|f,0,2>"", 0.22468841918033916], [""|g,0,3>"", 0.13802471714545603], [""|g,3,0>"", 0.05086778452415614], [""|f,2,0>"", 0.00936003712163473]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,detuned_raman_like,4.0,8.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,2.309401076758503,4.0,168.5,0.5163549703448151,133.5,0.3364377758346439,0.08268335146505423,0.28694948829448497,0.3242598847401188,0.9420870403503151,144.5,0.33332883472155034,88.38834764831844,125.0,-0.42573207000549995,-11.0,"[[""|g,1,2>"", 0.5163549703448151], [""|g,2,1>"", 0.14124434982666756], [""|f,1,1>"", 0.1291481488003977], [""|g,0,3>"", 0.11401218989564568], [""|f,0,2>"", 0.08268335146505423], [""|g,3,0>"", 0.012286987630840416]]","[[""|g,2,1>"", 0.4166532308054542], [""|g,1,2>"", 0.3242598847401188], [""|g,0,3>"", 0.09471607898939415], [""|f,0,2>"", 0.06724373640239213], [""|g,3,0>"", 0.06665282108481371], [""|f,2,0>"", 0.02442021079361996]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,detuned_raman_like,4.0,12.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,2.309401076758503,4.0,253.0,0.4903409292109837,171.0,0.23624209861150025,0.06244903991528617,0.2878158030428404,0.2814173487954946,0.9803329709825672,242.5,0.23529259233082764,88.38834764831844,187.5,-0.4899920417715835,-71.5,"[[""|g,1,2>"", 0.4903409292109837], [""|g,2,1>"", 0.1689526838827754], [""|g,0,3>"", 0.15939422783088975], [""|f,1,1>"", 0.0940279447706591], [""|f,0,2>"", 0.06244903991528617], [""|g,3,0>"", 0.022327250639490447]]","[[""|g,2,1>"", 0.484984811070481], [""|g,1,2>"", 0.2814173487954946], [""|g,3,0>"", 0.11778573283337163], [""|f,1,1>"", 0.05079461609063143], [""|f,2,0>"", 0.046033338335724934], [""|g,0,3>"", 0.018592401602885073]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,detuned_raman_like,4.0,16.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,2.309401076758503,4.0,337.5,0.474682639987588,195.0,0.16689881021432523,0.0413108064046503,0.24102176268571718,0.22444094910425566,0.9832919656468365,255.0,0.16666651455598877,88.38834764831844,250.0,-0.5086093256592485,-60.0,"[[""|g,1,2>"", 0.474682639987588], [""|g,0,3>"", 0.24298479092204447], [""|g,2,1>"", 0.15731637545288393], [""|f,1,1>"", 0.06321888816083071], [""|f,0,2>"", 0.0413108064046503], [""|g,3,0>"", 0.019069770767159693]]","[[""|g,2,1>"", 0.4403065133206443], [""|g,3,0>"", 0.23460440862698864], [""|g,1,2>"", 0.22444094910425566], [""|f,1,1>"", 0.03914866965405606], [""|f,0,2>"", 0.030975588770984195], [""|g,0,3>"", 0.02917538127997568]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,detuned_raman_like,4.0,20.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,2.309401076758503,4.0,421.5,0.46559784907350527,252.00000000000003,0.12120755925731179,0.0333820522785545,0.290504842082324,0.2003731517820029,0.9966300767830545,348.00000000000006,0.12120940572031763,88.38834764831844,312.5,-0.5310322277095492,-96.00000000000003,"[[""|g,1,2>"", 0.46559784907350527], [""|g,0,3>"", 0.2105152565656162], [""|g,2,1>"", 0.20708383605359487], [""|f,1,1>"", 0.04908918551909935], [""|f,0,2>"", 0.0333820522785545], [""|g,3,0>"", 0.033069034153620655]]","[[""|g,2,1>"", 0.434361183350386], [""|g,3,0>"", 0.26457464161434985], [""|g,1,2>"", 0.2003731517820029], [""|f,1,1>"", 0.04303186523573589], [""|g,0,3>"", 0.025867319182508255], [""|f,0,2>"", 0.02152516640449186]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,resonant_bright_state,6.0,0.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,3.464101615137755,6.0,94.00000000000001,0.608133406559958,53.00000000000001,0.5114617918814923,0.09657270559647273,0.29517643843625363,0.07067238718780788,0.9999921256621527,59.00000000000001,0.4999980314116625,58.925565098878955,,-0.3918587191021947,-6.0,"[[""|g,1,2>"", 0.608133406559958], [""|g,2,1>"", 0.14555790704229415], [""|f,1,1>"", 0.14052356148074688], [""|f,0,2>"", 0.09657270559647273], [""|f,2,0>"", 0.005950859295695247], [""|g,3,0>"", 0.003144110617517405]]","[[""|g,2,1>"", 0.3700513198465098], [""|f,0,2>"", 0.23379380001557265], [""|g,3,0>"", 0.1444171759448546], [""|g,0,3>"", 0.09615738364079313], [""|f,1,1>"", 0.08284217723457733], [""|g,1,2>"", 0.07067238718780788]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,detuned_raman_like,6.0,4.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,3.464101615137755,6.0,120.00000000000001,0.5473924495783085,52.0,0.4832468957539414,0.07886098449118999,0.24906779562393566,0.1596396482874032,0.8756352907478213,57.50000000000001,0.4736828535119519,58.925565098878955,27.77777777777778,-0.32824284116951286,-5.500000000000007,"[[""|g,1,2>"", 0.5473924495783085], [""|g,0,3>"", 0.1246787703065659], [""|g,2,1>"", 0.12120118977345903], [""|f,1,1>"", 0.12058798774383812], [""|f,0,2>"", 0.07886098449118999], [""|f,2,0>"", 0.004828769380243539]]","[[""|g,0,3>"", 0.2441425947819921], [""|f,1,1>"", 0.22801801907562202], [""|g,2,1>"", 0.22305572707308702], [""|g,1,2>"", 0.1596396482874032], [""|f,2,0>"", 0.09177845626271736], [""|g,3,0>"", 0.03529744687993964]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,detuned_raman_like,6.0,8.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,3.464101615137755,6.0,120.00000000000001,0.4347797228487402,96.50000000000001,0.4151281376271839,0.1327368006125082,0.41132992409671476,0.2333772074159369,0.9474712059606536,106.50000000000001,0.4090873941196228,58.925565098878955,55.55555555555556,-0.5126914831119134,-10.0,"[[""|g,1,2>"", 0.4347797228487402], [""|f,1,1>"", 0.18927379210725495], [""|g,2,1>"", 0.1750800657178187], [""|f,0,2>"", 0.1327368006125082], [""|g,3,0>"", 0.0400232072468881], [""|g,0,3>"", 0.021153552442036715]]","[[""|g,2,1>"", 0.539352775382538], [""|g,1,2>"", 0.2333772074159369], [""|g,3,0>"", 0.0926373084165186], [""|f,2,0>"", 0.06099296109095444], [""|f,1,1>"", 0.05910368479976604], [""|f,0,2>"", 0.010137154413517082]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,detuned_raman_like,6.0,12.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,3.464101615137755,6.0,120.00000000000001,0.5160556236093772,89.0,0.336387568673506,0.08202300204388485,0.2872376055963377,0.2982894610015608,0.9420348283529572,96.00000000000001,0.33332883472155006,58.925565098878955,83.33333333333334,-0.42597920474358,-7.000000000000014,"[[""|g,1,2>"", 0.5160556236093772], [""|g,2,1>"", 0.1404796834818124], [""|f,1,1>"", 0.12984877646902565], [""|g,0,3>"", 0.11468376875040033], [""|f,0,2>"", 0.08202300204388485], [""|g,3,0>"", 0.01281388457817174]]","[[""|g,2,1>"", 0.39065680103226563], [""|g,1,2>"", 0.2982894610015608], [""|f,0,2>"", 0.11344942186049535], [""|g,3,0>"", 0.10572268168605044], [""|g,0,3>"", 0.06722439823741926], [""|f,1,1>"", 0.013544975960133446]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,detuned_raman_like,6.0,16.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,3.464101615137755,6.0,150.00000000000003,0.469556947901002,120.00000000000001,0.26614354977570304,0.0762779813209723,0.3720181068059203,0.2828725784295746,0.9917057761390146,128.50000000000003,0.2647005484923799,58.925565098878955,111.11111111111111,-0.5221488282380126,-8.500000000000014,"[[""|g,1,2>"", 0.469556947901002], [""|g,2,1>"", 0.2121275181787167], [""|f,1,1>"", 0.11491400083422142], [""|g,0,3>"", 0.08214696397210544], [""|f,0,2>"", 0.0762779813209723], [""|g,3,0>"", 0.041805356492828454]]","[[""|g,2,1>"", 0.43358285810648994], [""|g,1,2>"", 0.2828725784295746], [""|g,3,0>"", 0.14561134129910475], [""|f,0,2>"", 0.0654545304463578], [""|g,0,3>"", 0.049502699535030115], [""|f,1,1>"", 0.013005917957384809]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,detuned_raman_like,6.0,20.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,3.464101615137755,6.0,187.5,0.4767196721690463,108.0,0.2099063656602016,0.050406485626142236,0.2148797590003778,0.27694849537870764,0.9938511915666054,152.50000000000003,0.20929705602921586,58.925565098878955,138.8888888888889,-0.5171315193975591,-44.50000000000003,"[[""|g,1,2>"", 0.4767196721690463], [""|g,0,3>"", 0.2579940832044336], [""|g,2,1>"", 0.12662512416440874], [""|f,1,1>"", 0.07404639450160999], [""|f,0,2>"", 0.050406485626142236], [""|g,3,0>"", 0.012901552322068405]]","[[""|g,2,1>"", 0.39296824921516194], [""|g,1,2>"", 0.27694849537870764], [""|g,3,0>"", 0.13740917738266906], [""|f,1,1>"", 0.11479598211271941], [""|f,2,0>"", 0.033335034949088654], [""|f,0,2>"", 0.0256609489148695]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,resonant_bright_state,8.0,0.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,4.618802153517006,8.0,80.0,0.6080690042598071,40.0,0.5114558094268,0.09046900243895173,0.30124678777375313,0.04620898993596897,0.9999047414776887,44.00000000000001,0.4999761848022583,44.19417382415922,,-0.39183573721788156,-4.000000000000007,"[[""|g,1,2>"", 0.6080690042598071], [""|g,2,1>"", 0.15028406971564504], [""|f,1,1>"", 0.14142819726361744], [""|f,0,2>"", 0.09046900243895173], [""|f,2,0>"", 0.0061957237663450735], [""|g,3,0>"", 0.003338797028145659]]","[[""|f,1,1>"", 0.27127859924655695], [""|g,0,3>"", 0.27099099995681575], [""|f,0,2>"", 0.15572147317990226], [""|g,3,0>"", 0.12211973576767757], [""|g,2,1>"", 0.11691585825388844], [""|g,1,2>"", 0.04620898993596897]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,detuned_raman_like,8.0,4.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,4.618802153517006,8.0,120.00000000000001,0.5727335945848495,39.5,0.49511691360957477,0.08193379078906943,0.27189071034651247,0.18826058687137473,0.9270744120565977,43.50000000000001,0.4847459412799671,44.19417382415922,15.625,-0.35434081747174817,-4.000000000000007,"[[""|g,1,2>"", 0.5727335945848495], [""|g,2,1>"", 0.13421370559102402], [""|f,1,1>"", 0.12938627345157364], [""|f,0,2>"", 0.08193379078906943], [""|g,0,3>"", 0.07344190427956868], [""|f,2,0>"", 0.005441144037657972]]","[[""|g,0,3>"", 0.25130176971867857], [""|g,3,0>"", 0.20008058468781184], [""|g,1,2>"", 0.18826058687137473], [""|f,1,1>"", 0.17162923425450816], [""|g,2,1>"", 0.09746369179681894], [""|f,0,2>"", 0.05306758751746057]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,detuned_raman_like,8.0,8.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,4.618802153517006,8.0,120.00000000000001,0.4818349073938864,38.0,0.45220679881307296,0.06421928790494973,0.20347289469363655,0.1263979947592454,0.7499472794000486,83.5,0.44444444444444453,44.19417382415922,31.25,-0.26811237200616217,-45.5,"[[""|g,1,2>"", 0.4818349073938864], [""|g,0,3>"", 0.2504729100075273], [""|f,1,1>"", 0.10136954977355551], [""|g,2,1>"", 0.09658310277618219], [""|f,0,2>"", 0.06421928790494973], [""|f,2,0>"", 0.0037368728460536026]]","[[""|f,1,1>"", 0.25026773411306674], [""|g,0,3>"", 0.1727431551100385], [""|g,3,0>"", 0.16412449028366044], [""|g,1,2>"", 0.1263979947592454], [""|g,2,1>"", 0.12616420987411633], [""|f,2,0>"", 0.08916702944118193]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,detuned_raman_like,8.0,12.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,4.618802153517006,8.0,120.00000000000001,0.474679172601259,71.0,0.3953080859967114,0.12088372079517139,0.3814027774226294,0.14368304422459752,0.9902330747210202,78.00000000000001,0.3902427104607191,44.19417382415922,46.875,-0.5155539021197612,-7.000000000000014,"[[""|g,1,2>"", 0.474679172601259], [""|f,1,1>"", 0.17463466321683882], [""|g,2,1>"", 0.1694211108803941], [""|f,0,2>"", 0.12088372079517139], [""|g,3,0>"", 0.031367185122963444], [""|g,0,3>"", 0.023034329180940182]]","[[""|g,2,1>"", 0.2572523327027786], [""|f,1,1>"", 0.19651650510874275], [""|g,0,3>"", 0.1454004688648658], [""|g,1,2>"", 0.14368304422459752], [""|f,2,0>"", 0.12143404921575447], [""|g,3,0>"", 0.10360765526767574]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,detuned_raman_like,8.0,16.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,4.618802153517006,8.0,120.00000000000001,0.5160011539410486,66.5,0.33633022294209564,0.08613954038547417,0.28209968530421137,0.15825063313293386,0.9420348283529578,72.00000000000001,0.33332883472155034,44.19417382415922,62.5,-0.4260336744119092,-5.500000000000014,"[[""|g,1,2>"", 0.5160011539410486], [""|g,2,1>"", 0.13663429944617045], [""|f,1,1>"", 0.12863785545978051], [""|g,0,3>"", 0.11575962036926589], [""|f,0,2>"", 0.08613954038547417], [""|g,3,0>"", 0.013173234919828187]]","[[""|g,2,1>"", 0.5423315138216118], [""|g,3,0>"", 0.19943622394633595], [""|g,1,2>"", 0.15825063313293386], [""|f,2,0>"", 0.05985635232027813], [""|f,1,1>"", 0.018918570939677335], [""|g,0,3>"", 0.016783416348196682]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,detuned_raman_like,8.0,20.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,4.618802153517006,8.0,120.00000000000001,0.4705495125594404,61.5,0.28239571004336267,0.061436544465391436,0.18471303550113688,0.2291981152570977,0.9995053283828594,99.50000000000001,0.28069364470465324,44.19417382415922,78.125,-0.5289558158234191,-38.000000000000014,"[[""|g,1,2>"", 0.4705495125594404], [""|g,0,3>"", 0.28330090747403125], [""|g,2,1>"", 0.09090567013652119], [""|f,1,1>"", 0.08687634780157612], [""|f,0,2>"", 0.061436544465391436], [""|g,3,0>"", 0.005173846572479556]]","[[""|g,2,1>"", 0.4136785702448302], [""|g,1,2>"", 0.2291981152570977], [""|g,3,0>"", 0.20170617873749433], [""|f,0,2>"", 0.06539814086455012], [""|f,1,1>"", 0.06058370590022381], [""|g,0,3>"", 0.0292235712885617]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,resonant_bright_state,10.0,0.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,5.773502691896258,10.0,80.0,0.6080388657349403,32.0,0.5114602530941714,0.09045378040764714,0.3012915903538157,0.17049756909680647,0.9999173871972258,35.5,0.49999569857444026,35.35533905932738,,-0.3918785214622855,-3.5,"[[""|g,1,2>"", 0.6080388657349403], [""|g,2,1>"", 0.15030694654412205], [""|f,1,1>"", 0.14144685720202943], [""|f,0,2>"", 0.09045378040764714], [""|f,2,0>"", 0.006197838533082622], [""|g,3,0>"", 0.003339948074581541]]","[[""|g,0,3>"", 0.5393530181198181], [""|g,1,2>"", 0.17049756909680647], [""|f,2,0>"", 0.12035904073566703], [""|f,1,1>"", 0.10427042490681027], [""|g,2,1>"", 0.04293322388120201], [""|g,3,0>"", 0.02139967245080873]]","|g,0,3>","|f,0,2>","|g,1,2>"
