mode,n,family,variant,description,duration_ns,amplitude_scale,expected_pi_amplitude_MHz,amplitude_MHz,carrier_rotating_MHz,target_probability,source_probability,leakage_probability,subspace_population
storage,1,flat_top_gaussian,ramp_0p15,Short Gaussian ramp,20.0,1.05,12.5,13.125,-255.6696945244608,0.9940850669264374,0.0059149330735625795,3.209238430557093e-17,1.0
storage,1,flat_top_gaussian,ramp_0p35,Long Gaussian ramp,24.0,1.05,10.416666666666666,10.9375,-255.6696945244608,0.9940529018068517,0.00594709819314849,0.0,1.0000000000000002
storage,1,flat_top_gaussian,ramp_0p15,Short Gaussian ramp,32.0,1.05,7.812499999999999,8.203124999999998,-255.6696945244608,0.9940415861349122,0.005958413865087362,4.128641872824801e-16,0.9999999999999996
storage,1,flat_top_gaussian,ramp_0p35,Long Gaussian ramp,40.0,1.05,6.25,6.5625,-255.6696945244608,0.9940342943813388,0.005965705618661031,1.3444106938820255e-16,0.9999999999999999
storage,1,flat_top_gaussian,ramp_0p35,Long Gaussian ramp,60.0,1.05,4.166666666666666,4.374999999999999,-255.6696945244608,0.9940270383699435,0.005972961630056696,0.0,1.0000000000000002
storage,1,flat_top_gaussian,ramp_0p35,Long Gaussian ramp,80.0,1.05,3.125,3.28125,-255.6696945244608,0.9940236709574982,0.005976329042502206,0.0,1.0000000000000004
storage,1,flat_top_gaussian,ramp_0p35,Long Gaussian ramp,120.0,1.05,2.083333333333333,2.1874999999999996,-255.6696945244608,0.9940225240091818,0.005977475990818217,0.0,1.0
storage,1,flat_top_gaussian,ramp_0p35,Long Gaussian ramp,160.0,1.05,1.5625,1.640625,-255.6696945244608,0.9940200203019961,0.005979979698003681,2.203098814490545e-16,0.9999999999999998
storage,1,flat_top_gaussian,ramp_0p35,Long Gaussian ramp,220.0,1.05,1.1363636363636362,1.1931818181818181,-255.6696945244608,0.9940174054951249,0.005982594504875419,0.0,1.0000000000000002
storage,1,flat_top_gaussian,ramp_0p35,Long Gaussian ramp,300.0,1.05,0.8333333333333333,0.875,-255.6696945244608,0.9940138556119639,0.005986144388036478,0.0,1.0000000000000004
storage,1,smooth_bump,compact_bump,Compact-support smooth ramp,12.0,1.05,20.833333333333332,21.875,-255.6696945244608,0.9940085988643282,0.005991401135671789,0.0,1.0
storage,1,smooth_bump,compact_bump,Compact-support smooth ramp,16.0,1.05,15.624999999999998,16.406249999999996,-255.6696945244608,0.9940151236940875,0.0059848763059124266,6.331740687315346e-17,0.9999999999999999
storage,1,smooth_bump,compact_bump,Compact-support smooth ramp,20.0,1.05,12.5,13.125,-255.6696945244608,0.9940154546531612,0.0059845453468388285,0.0,1.0
storage,1,smooth_bump,compact_bump,Compact-support smooth ramp,24.0,1.05,10.416666666666666,10.9375,-255.6696945244608,0.9940152372812019,0.005984762718798158,0.0,1.0
storage,1,smooth_bump,compact_bump,Compact-support smooth ramp,32.0,1.05,7.812499999999999,8.203124999999998,-255.6696945244608,0.9940159122697199,0.005984087730279863,2.7755575615628914e-16,0.9999999999999998
storage,1,smooth_bump,compact_bump,Compact-support smooth ramp,40.0,1.05,6.25,6.5625,-255.6696945244608,0.9940157290526498,0.005984270947350347,0.0,1.0000000000000002
storage,1,smooth_bump,compact_bump,Compact-support smooth ramp,60.0,1.05,4.166666666666666,4.374999999999999,-255.6696945244608,0.9940146951750154,0.005985304824984565,3.9898639947466563e-17,1.0
storage,1,smooth_bump,compact_bump,Compact-support smooth ramp,80.0,1.05,3.125,3.28125,-255.6696945244608,0.994016153325523,0.005983846674477137,0.0,1.0
storage,1,smooth_bump,compact_bump,Compact-support smooth ramp,120.0,1.05,2.083333333333333,2.1874999999999996,-255.6696945244608,0.9940092995531647,0.005990700446835375,0.0,1.0000000000000002
storage,1,smooth_bump,compact_bump,Compact-support smooth ramp,160.0,1.05,1.5625,1.640625,-255.6696945244608,0.994015371966174,0.005984628033826172,0.0,1.0000000000000002
storage,1,smooth_bump,compact_bump,Compact-support smooth ramp,220.0,1.05,1.1363636363636362,1.1931818181818181,-255.6696945244608,0.9940156051483808,0.005984394851619275,0.0,1.0
storage,1,smooth_bump,compact_bump,Compact-support smooth ramp,300.0,1.05,0.8333333333333333,0.875,-255.6696945244608,0.9940160541192831,0.005983945880717051,0.0,1.0000000000000002
storage,1,blackman,blackman,Blackman window,12.0,1.05,20.833333333333332,21.875,-255.6696945244608,0.9940394925005209,0.005960507499479171,0.0,1.0
storage,1,blackman,blackman,Blackman window,16.0,1.05,15.624999999999998,16.406249999999996,-255.6696945244608,0.9940242905189287,0.005975709481071228,6.158268339717665e-17,0.9999999999999999
storage,1,blackman,blackman,Blackman window,20.0,1.05,12.5,13.125,-255.6696945244608,0.9940196069055162,0.005980393094484125,0.0,1.0000000000000002
storage,1,blackman,blackman,Blackman window,24.0,1.05,10.416666666666666,10.9375,-255.6696945244608,0.9940178202838851,0.005982179716114878,4.336808689942018e-17,1.0
storage,1,blackman,blackman,Blackman window,32.0,1.05,7.812499999999999,8.203124999999998,-255.6696945244608,0.9940171625720988,0.005982837427901401,0.0,1.0000000000000002
storage,1,blackman,blackman,Blackman window,40.0,1.05,6.25,6.5625,-255.6696945244608,0.9940157456991532,0.005984254300846498,3.157196726277789e-16,0.9999999999999997
storage,1,blackman,blackman,Blackman window,60.0,1.05,4.166666666666666,4.374999999999999,-255.6696945244608,0.9940151566504836,0.005984843349516698,0.0,1.0000000000000002
storage,1,blackman,blackman,Blackman window,80.0,1.05,3.125,3.28125,-255.6696945244608,0.9940154987391557,0.005984501260844392,0.0,1.0000000000000002
storage,1,blackman,blackman,Blackman window,120.0,1.05,2.083333333333333,2.1874999999999996,-255.6696945244608,0.9940157048622784,0.005984295137721865,0.0,1.0000000000000002
storage,1,blackman,blackman,Blackman window,160.0,1.05,1.5625,1.640625,-255.6696945244608,0.9940156251008986,0.005984374899101194,2.246466901389965e-16,0.9999999999999998
storage,1,blackman,blackman,Blackman window,220.0,1.05,1.1363636363636362,1.1931818181818181,-255.6696945244608,0.994014906844508,0.0059850931554919105,9.454242944073599e-17,0.9999999999999999
storage,1,blackman,blackman,Blackman window,300.0,1.05,0.8333333333333333,0.875,-255.6696945244608,0.9939942561048531,0.006005743895146773,8.066464163292153e-17,0.9999999999999999
storage,2,square,square,Constant envelope,12.0,1.05,14.731391274719737,15.467960838455726,-261.3505365244608,0.9969548406464125,0.003045159353587576,0.0,1.0
storage,2,square,square,Constant envelope,16.0,1.05,11.048543456039804,11.600970628841793,-261.3505365244608,0.996320165504188,0.0036798344958117834,2.1206994493816467e-16,0.9999999999999998
storage,2,square,square,Constant envelope,20.0,1.05,8.838834764831843,9.280776503073435,-261.3505365244608,0.9959090114205215,0.004090988579478399,1.3964523981613297e-16,0.9999999999999999
storage,2,square,square,Constant envelope,24.0,1.05,7.3656956373598685,7.733980419227863,-261.3505365244608,0.9956226547592466,0.004377345240753301,9.280770596475918e-17,0.9999999999999999
storage,2,square,square,Constant envelope,32.0,1.05,5.524271728019902,5.8004853144208965,-261.3505365244608,0.9952493900460454,0.004750609953954965,0.0,1.0000000000000004
storage,2,square,square,Constant envelope,40.0,1.05,4.419417382415921,4.640388251536717,-261.3505365244608,0.9950173114123038,0.004982688587696399,0.0,1.0000000000000002
storage,2,square,square,Constant envelope,60.0,1.05,2.9462782549439477,3.093592167691145,-261.3505365244608,0.9946951664792973,0.005304833520702437,2.194425197110661e-16,0.9999999999999998
storage,2,square,square,Constant envelope,80.0,1.05,2.2097086912079607,2.3201941257683587,-261.3505365244608,0.9945301063399639,0.005469893660036419,0.0,1.0000000000000002
storage,2,square,square,Constant envelope,120.0,1.05,1.4731391274719738,1.5467960838455725,-261.3505365244608,0.9943597076953932,0.005640292304606737,9.367506770274758e-17,0.9999999999999999
storage,2,square,square,Constant envelope,160.0,1.05,1.1048543456039803,1.1600970628841794,-261.3505365244608,0.9942722183737706,0.005727781626229249,1.951563910473908e-16,0.9999999999999998
storage,2,square,square,Constant envelope,220.0,1.05,0.8035304331665312,0.8437069548248578,-261.3505365244608,0.9941955722310943,0.005804427768905691,0.0,1.0
storage,2,square,square,Constant envelope,300.0,1.05,0.5892556509887895,0.618718433538229,-261.3505365244608,0.9940711959037863,0.005928804096213379,2.7929047963226594e-16,0.9999999999999997
storage,2,gaussian,sigma_0p24,Wide Gaussian,12.0,1.05,14.731391274719737,15.467960838455726,-261.3505365244608,0.9946790741339929,0.005320925866007234,0.0,1.0000000000000002
storage,2,gaussian,sigma_0p24,Wide Gaussian,16.0,1.05,11.048543456039804,11.600970628841793,-261.3505365244608,0.9945194631072467,0.005480536892753445,0.0,1.0000000000000002
storage,2,gaussian,sigma_0p24,Wide Gaussian,20.0,1.05,8.838834764831843,9.280776503073435,-261.3505365244608,0.9944249512774948,0.005575048722505477,0.0,1.0000000000000002
storage,2,gaussian,sigma_0p24,Wide Gaussian,24.0,1.05,7.3656956373598685,7.733980419227863,-261.3505365244608,0.994359912645386,0.00564008735461406,0.0,1.0
storage,2,gaussian,sigma_0p24,Wide Gaussian,32.0,1.05,5.524271728019902,5.8004853144208965,-261.3505365244608,0.9942787661422466,0.005721233857753516,0.0,1.0000000000000002
storage,2,gaussian,sigma_0p24,Wide Gaussian,40.0,1.05,4.419417382415921,4.640388251536717,-261.3505365244608,0.9942291734303869,0.005770826569613722,0.0,1.0000000000000007
storage,2,gaussian,sigma_0p24,Wide Gaussian,60.0,1.05,2.9462782549439477,3.093592167691145,-261.3505365244608,0.9941646237682591,0.005835376231740998,0.0,1.0
storage,2,gaussian,sigma_0p24,Wide Gaussian,80.0,1.05,2.2097086912079607,2.3201941257683587,-261.3505365244608,0.994131090631941,0.00586890936805904,0.0,1.0
storage,2,gaussian,sigma_0p24,Wide Gaussian,120.0,1.05,1.4731391274719738,1.5467960838455725,-261.3505365244608,0.9940968940875878,0.005903105912411947,2.185751579730777e-16,0.9999999999999998
storage,2,gaussian,sigma_0p24,Wide Gaussian,160.0,1.05,1.1048543456039803,1.1600970628841794,-261.3505365244608,0.9940793664579957,0.005920633542004606,0.0,1.0000000000000002
storage,2,gaussian,sigma_0p24,Wide Gaussian,220.0,1.05,0.8035304331665312,0.8437069548248578,-261.3505365244608,0.9940654092383459,0.005934590761654288,0.0,1.0000000000000002
storage,2,gaussian,sigma_0p24,Wide Gaussian,300.0,1.05,0.5892556509887895,0.618718433538229,-261.3505365244608,0.9940547190910339,0.0059452809089657836,2.8275992658421956e-16,0.9999999999999997
storage,2,cosine,raised_cosine,Single-lobe cosine,12.0,1.05,14.731391274719737,15.467960838455726,-261.3505365244608,0.9939523391581006,0.006047660841899465,0.0,1.0
storage,2,cosine,raised_cosine,Single-lobe cosine,16.0,1.05,11.048543456039804,11.600970628841793,-261.3505365244608,0.9939885752017789,0.0060114247982209984,1.448494102440634e-16,0.9999999999999999
storage,2,cosine,raised_cosine,Single-lobe cosine,20.0,1.05,8.838834764831843,9.280776503073435,-261.3505365244608,0.9940050705438273,0.005994929456172723,2.5153490401663703e-17,1.0
storage,2,cosine,raised_cosine,Single-lobe cosine,24.0,1.05,7.3656956373598685,7.733980419227863,-261.3505365244608,0.9940131445706726,0.005986855429327526,0.0,1.0
storage,2,cosine,raised_cosine,Single-lobe cosine,32.0,1.05,5.524271728019902,5.8004853144208965,-261.3505365244608,0.9940210863060462,0.005978913693953816,0.0,1.0
storage,2,cosine,raised_cosine,Single-lobe cosine,40.0,1.05,4.419417382415921,4.640388251536717,-261.3505365244608,0.9940249224733523,0.005975077526647649,7.19910242530375e-17,0.9999999999999999
storage,2,cosine,raised_cosine,Single-lobe cosine,60.0,1.05,2.9462782549439477,3.093592167691145,-261.3505365244608,0.9940294660157944,0.0059705339842056875,0.0,1.0000000000000002
storage,2,cosine,raised_cosine,Single-lobe cosine,80.0,1.05,2.2097086912079607,2.3201941257683587,-261.3505365244608,0.9940305613346787,0.005969438665321204,8.760353553682876e-17,0.9999999999999999
storage,2,cosine,raised_cosine,Single-lobe cosine,120.0,1.05,1.4731391274719738,1.5467960838455725,-261.3505365244608,0.9940312738017477,0.005968726198252059,2.246466901389965e-16,0.9999999999999998
storage,2,cosine,raised_cosine,Single-lobe cosine,160.0,1.05,1.1048543456039803,1.1600970628841794,-261.3505365244608,0.9940304232539938,0.0059695767460059244,2.5326962749261384e-16,0.9999999999999998
storage,2,cosine,raised_cosine,Single-lobe cosine,220.0,1.05,0.8035304331665312,0.8437069548248578,-261.3505365244608,0.9940286140031009,0.005971385996899274,0.0,1.0000000000000002
storage,2,cosine,raised_cosine,Single-lobe cosine,300.0,1.05,0.5892556509887895,0.618718433538229,-261.3505365244608,0.9939910383180248,0.006008961681975316,0.0,1.0000000000000002
storage,2,flat_top_cosine,ramp_0p25,Reference cosine ramp,12.0,1.05,14.731391274719737,15.467960838455726,-261.3505365244608,0.9940994946454983,0.005900505354501968,0.0,1.0000000000000002
storage,2,flat_top_cosine,ramp_0p15,Short cosine ramp,16.0,1.05,11.048543456039804,11.600970628841793,-261.3505365244608,0.994107892730552,0.005892107269448233,0.0,1.0000000000000002
storage,2,flat_top_cosine,ramp_0p15,Short cosine ramp,20.0,1.05,8.838834764831843,9.280776503073435,-261.3505365244608,0.9940675769341597,0.005932423065840221,7.632783294297951e-17,0.9999999999999999
storage,2,flat_top_cosine,ramp_0p15,Short cosine ramp,24.0,1.05,7.3656956373598685,7.733980419227863,-261.3505365244608,0.9940480251000587,0.005951974899941228,3.122502256758253e-17,1.0
storage,2,flat_top_cosine,ramp_0p15,Short cosine ramp,32.0,1.05,5.524271728019902,5.8004853144208965,-261.3505365244608,0.9940468160593571,0.005953183940642671,2.5413698923060224e-16,0.9999999999999998
storage,2,flat_top_cosine,ramp_0p15,Short cosine ramp,40.0,1.05,4.419417382415921,4.640388251536717,-261.3505365244608,0.9940393448712598,0.005960655128740222,0.0,1.0
storage,2,flat_top_cosine,ramp_0p25,Reference cosine ramp,60.0,1.05,2.9462782549439477,3.093592167691145,-261.3505365244608,0.9940336409394559,0.005966359060544013,8.933825901280557e-17,0.9999999999999999
storage,2,flat_top_cosine,ramp_0p25,Reference cosine ramp,80.0,1.05,2.2097086912079607,2.3201941257683587,-261.3505365244608,0.9940330460437092,0.005966953956290882,0.0,1.0000000000000002
storage,2,flat_top_cosine,ramp_0p35,Long cosine ramp,120.0,1.05,1.4731391274719738,1.5467960838455725,-261.3505365244608,0.9940322099922054,0.0059677900077944705,1.0061396160665481e-16,0.9999999999999999
storage,2,flat_top_cosine,ramp_0p35,Long cosine ramp,160.0,1.05,1.1048543456039803,1.1600970628841794,-261.3505365244608,0.994030742597354,0.0059692574026461494,0.0,1.0000000000000002
storage,2,flat_top_cosine,ramp_0p35,Long cosine ramp,220.0,1.05,0.8035304331665312,0.8437069548248578,-261.3505365244608,0.9940302465894493,0.005969753410550619,1.0755285551056204e-16,0.9999999999999999
storage,2,flat_top_cosine,ramp_0p25,Reference cosine ramp,300.0,1.05,0.5892556509887895,0.618718433538229,-261.3505365244608,0.9940272784765708,0.005972721523429157,4.597017211338539e-17,1.0
storage,2,flat_top_gaussian,ramp_0p15,Short Gaussian ramp,12.0,1.05,14.731391274719737,15.467960838455726,-261.3505365244608,0.9945721122789857,0.005427887721014475,0.0,1.0000000000000002
storage,2,flat_top_gaussian,ramp_0p15,Short Gaussian ramp,16.0,1.05,11.048543456039804,11.600970628841793,-261.3505365244608,0.9942456367552812,0.005754363244718783,2.6020852139652106e-18,1.0
storage,2,flat_top_gaussian,ramp_0p15,Short Gaussian ramp,20.0,1.05,8.838834764831843,9.280776503073435,-261.3505365244608,0.9941043414158022,0.005895658584197649,1.7780915628762273e-16,0.9999999999999998
storage,2,flat_top_gaussian,ramp_0p35,Long Gaussian ramp,24.0,1.05,7.3656956373598685,7.733980419227863,-261.3505365244608,0.9940695405721278,0.0059304594278725645,0.0,1.0000000000000004
storage,2,flat_top_gaussian,ramp_0p15,Short Gaussian ramp,32.0,1.05,5.524271728019902,5.8004853144208965,-261.3505365244608,0.9940581140200745,0.005941885979925636,0.0,1.0000000000000002
storage,2,flat_top_gaussian,ramp_0p35,Long Gaussian ramp,40.0,1.05,4.419417382415921,4.640388251536717,-261.3505365244608,0.99405215039676,0.005947849603240011,7.806255641895632e-18,1.0
storage,2,flat_top_gaussian,ramp_0p35,Long Gaussian ramp,60.0,1.05,2.9462782549439477,3.093592167691145,-261.3505365244608,0.994044103825337,0.005955896174663172,0.0,1.0000000000000002
storage,2,flat_top_gaussian,ramp_0p35,Long Gaussian ramp,80.0,1.05,2.2097086912079607,2.3201941257683587,-261.3505365244608,0.9940417706948361,0.005958229305163782,9.367506770274758e-17,0.9999999999999999
storage,2,flat_top_gaussian,ramp_0p35,Long Gaussian ramp,120.0,1.05,1.4731391274719738,1.5467960838455725,-261.3505365244608,0.9940388944406846,0.005961105559315711,0.0,1.0000000000000002
storage,2,flat_top_gaussian,ramp_0p35,Long Gaussian ramp,160.0,1.05,1.1048543456039803,1.1600970628841794,-261.3505365244608,0.9940366805147323,0.005963319485268169,0.0,1.0000000000000004
storage,2,flat_top_gaussian,ramp_0p35,Long Gaussian ramp,220.0,1.05,0.8035304331665312,0.8437069548248578,-261.3505365244608,0.9940320079993266,0.005967992000673203,2.3592239273284576e-16,0.9999999999999998
storage,2,flat_top_gaussian,ramp_0p35,Long Gaussian ramp,300.0,1.05,0.5892556509887895,0.618718433538229,-261.3505365244608,0.9940316361812427,0.005968363818757189,1.2750217548429532e-16,0.9999999999999999
storage,2,smooth_bump,compact_bump,Compact-support smooth ramp,12.0,1.05,14.731391274719737,15.467960838455726,-261.3505365244608,0.9940255688819436,0.005974431118056146,2.5413698923060224e-16,0.9999999999999998
storage,2,smooth_bump,compact_bump,Compact-support smooth ramp,16.0,1.05,11.048543456039804,11.600970628841793,-261.3505365244608,0.9940316144273468,0.00596838557265328,0.0,1.0
storage,2,smooth_bump,compact_bump,Compact-support smooth ramp,20.0,1.05,8.838834764831843,9.280776503073435,-261.3505365244608,0.9940319892426663,0.005968010757333435,2.2898349882893854e-16,0.9999999999999998
storage,2,smooth_bump,compact_bump,Compact-support smooth ramp,24.0,1.05,7.3656956373598685,7.733980419227863,-261.3505365244608,0.9940324649791695,0.0059675350208303855,8.673617379884035e-17,0.9999999999999999
storage,2,smooth_bump,compact_bump,Compact-support smooth ramp,32.0,1.05,5.524271728019902,5.8004853144208965,-261.3505365244608,0.9940322801460738,0.005967719853925939,2.5066754227864863e-16,0.9999999999999998
storage,2,smooth_bump,compact_bump,Compact-support smooth ramp,40.0,1.05,4.419417382415921,4.640388251536717,-261.3505365244608,0.9940328274557344,0.005967172544265568,2.949029909160572e-17,1.0
storage,2,smooth_bump,compact_bump,Compact-support smooth ramp,60.0,1.05,2.9462782549439477,3.093592167691145,-261.3505365244608,0.9940334043551249,0.005966595644875116,8.673617379884035e-19,1.0
storage,2,smooth_bump,compact_bump,Compact-support smooth ramp,80.0,1.05,2.2097086912079607,2.3201941257683587,-261.3505365244608,0.9940314947627049,0.005968505237295138,0.0,1.0
storage,2,smooth_bump,compact_bump,Compact-support smooth ramp,120.0,1.05,1.4731391274719738,1.5467960838455725,-261.3505365244608,0.9940309413012145,0.0059690586987851575,3.434752482434078e-16,0.9999999999999997
storage,2,smooth_bump,compact_bump,Compact-support smooth ramp,160.0,1.05,1.1048543456039803,1.1600970628841794,-261.3505365244608,0.9940321579061141,0.005967842093886161,0.0,1.0000000000000002
storage,2,smooth_bump,compact_bump,Compact-support smooth ramp,220.0,1.05,0.8035304331665312,0.8437069548248578,-261.3505365244608,0.9940323281347531,0.005967671865247186,0.0,1.0000000000000002
storage,2,smooth_bump,compact_bump,Compact-support smooth ramp,300.0,1.05,0.5892556509887895,0.618718433538229,-261.3505365244608,0.9940317990475557,0.0059682009524446656,0.0,1.0000000000000004
storage,2,blackman,blackman,Blackman window,12.0,1.05,14.731391274719737,15.467960838455726,-261.3505365244608,0.994056675471707,0.005943324528292995,5.2909066017292616e-17,1.0
storage,2,blackman,blackman,Blackman window,16.0,1.05,11.048543456039804,11.600970628841793,-261.3505365244608,0.9940412445822759,0.005958755417723868,1.9168694409543718e-16,0.9999999999999998
storage,2,blackman,blackman,Blackman window,20.0,1.05,8.838834764831843,9.280776503073435,-261.3505365244608,0.9940365193914428,0.005963480608557397,0.0,1.0000000000000002
storage,2,blackman,blackman,Blackman window,24.0,1.05,7.3656956373598685,7.733980419227863,-261.3505365244608,0.994034509668912,0.0059654903310879205,3.209238430557093e-17,1.0
storage,2,blackman,blackman,Blackman window,32.0,1.05,5.524271728019902,5.8004853144208965,-261.3505365244608,0.9940331985135605,0.0059668014864391996,2.662800535624399e-16,0.9999999999999998
storage,2,blackman,blackman,Blackman window,40.0,1.05,4.419417382415921,4.640388251536717,-261.3505365244608,0.9940325436068465,0.005967456393152998,5.490399801466594e-16,0.9999999999999994
storage,2,blackman,blackman,Blackman window,60.0,1.05,2.9462782549439477,3.093592167691145,-261.3505365244608,0.9940320378820989,0.005967962117900888,1.8301332671555315e-16,0.9999999999999998
storage,2,blackman,blackman,Blackman window,80.0,1.05,2.2097086912079607,2.3201941257683587,-261.3505365244608,0.9940329456392498,0.005967054360750236,0.0,1.0
storage,2,blackman,blackman,Blackman window,120.0,1.05,1.4731391274719738,1.5467960838455725,-261.3505365244608,0.9940319501747134,0.005968049825286749,0.0,1.0
storage,2,blackman,blackman,Blackman window,160.0,1.05,1.1048543456039803,1.1600970628841794,-261.3505365244608,0.9940321790155512,0.005967820984448674,1.3877787807814457e-16,0.9999999999999999
storage,2,blackman,blackman,Blackman window,220.0,1.05,0.8035304331665312,0.8437069548248578,-261.3505365244608,0.9940309409453133,0.005969059054686805,0.0,1.0
storage,2,blackman,blackman,Blackman window,300.0,1.05,0.5892556509887895,0.618718433538229,-261.3505365244608,0.9940298335930988,0.00597016640690117,8.673617379884035e-18,1.0
storage,3,square,square,Constant envelope,12.0,1.05,12.028130608117204,12.629537138523064,-267.03137852446076,0.9969581445047783,0.003041855495222155,0.0,1.0000000000000004
storage,3,square,square,Constant envelope,16.0,1.05,9.021097956087901,9.472152853892299,-267.03137852446076,0.9963272019757661,0.0036727980242340368,0.0,1.0000000000000002
storage,3,square,square,Constant envelope,20.0,1.05,7.216878364870323,7.577722283113839,-267.03137852446076,0.9959179602203438,0.004082039779656169,0.0,1.0
storage,3,square,square,Constant envelope,24.0,1.05,6.014065304058602,6.314768569261532,-267.03137852446076,0.995633036170783,0.0043669638292170325,0.0,1.0
storage,3,square,square,Constant envelope,32.0,1.05,4.510548978043951,4.736076426946149,-267.03137852446076,0.9952613619838107,0.004738638016189575,0.0,1.0000000000000002
storage,3,square,square,Constant envelope,40.0,1.05,3.6084391824351614,3.7888611415569193,-267.03137852446076,0.9950237179733219,0.004976282026678184,0.0,1.0
storage,3,square,square,Constant envelope,60.0,1.05,2.40562612162344,2.5259074277046123,-267.03137852446076,0.994713864344441,0.005286135655559241,0.0,1.0000000000000002
storage,3,square,square,Constant envelope,80.0,1.05,1.8042195912175807,1.8944305707784597,-267.03137852446076,0.994546749513195,0.0054532504868049616,4.423544863740858e-17,1.0
storage,3,square,square,Constant envelope,120.0,1.05,1.20281306081172,1.2629537138523061,-267.03137852446076,0.9943764429885729,0.005623557011427474,0.0,1.0000000000000004
storage,3,square,square,Constant envelope,160.0,1.05,0.9021097956087903,0.9472152853892298,-267.03137852446076,0.9942884032364916,0.005711596763508458,0.0,1.0
storage,3,square,square,Constant envelope,220.0,1.05,0.6560798513518474,0.6888838439194398,-267.03137852446076,0.9942119429902306,0.00578805700976984,0.0,1.0000000000000004
storage,3,square,square,Constant envelope,300.0,1.05,0.48112522432468807,0.5051814855409225,-267.03137852446076,0.994071283428819,0.005928716571180753,2.38524477946811e-16,0.9999999999999998
storage,3,gaussian,sigma_0p24,Wide Gaussian,12.0,1.05,12.028130608117204,12.629537138523064,-267.03137852446076,0.994690968180943,0.005309031819056723,2.2985086056692694e-16,0.9999999999999998
storage,3,gaussian,sigma_0p24,Wide Gaussian,16.0,1.05,9.021097956087901,9.472152853892299,-267.03137852446076,0.9945339156807945,0.005466084319205385,9.280770596475918e-17,0.9999999999999999
storage,3,gaussian,sigma_0p24,Wide Gaussian,20.0,1.05,7.216878364870323,7.577722283113839,-267.03137852446076,0.9944400116021828,0.005559988397817137,1.0234868508263162e-16,0.9999999999999999
storage,3,gaussian,sigma_0p24,Wide Gaussian,24.0,1.05,6.014065304058602,6.314768569261532,-267.03137852446076,0.9943758200923576,0.00562417990764257,0.0,1.0000000000000002
storage,3,gaussian,sigma_0p24,Wide Gaussian,32.0,1.05,4.510548978043951,4.736076426946149,-267.03137852446076,0.9942951791588464,0.005704820841153268,3.7816971776294395e-16,0.9999999999999997
storage,3,gaussian,sigma_0p24,Wide Gaussian,40.0,1.05,3.6084391824351614,3.7888611415569193,-267.03137852446076,0.9942461652768768,0.005753834723123342,0.0,1.0000000000000002
storage,3,gaussian,sigma_0p24,Wide Gaussian,60.0,1.05,2.40562612162344,2.5259074277046123,-267.03137852446076,0.9941840563770009,0.0058159436229990955,0.0,1.0
storage,3,gaussian,sigma_0p24,Wide Gaussian,80.0,1.05,1.8042195912175807,1.8944305707784597,-267.03137852446076,0.9941502825521544,0.00584971744784537,2.0036056147532122e-16,0.9999999999999998
storage,3,gaussian,sigma_0p24,Wide Gaussian,120.0,1.05,1.20281306081172,1.2629537138523061,-267.03137852446076,0.9941164655227503,0.005883534477249747,0.0,1.0
storage,3,gaussian,sigma_0p24,Wide Gaussian,160.0,1.05,0.9021097956087903,0.9472152853892298,-267.03137852446076,0.994097425321482,0.005902574678517913,4.5102810375396984e-17,1.0
storage,3,gaussian,sigma_0p24,Wide Gaussian,220.0,1.05,0.6560798513518474,0.6888838439194398,-267.03137852446076,0.9940819441499372,0.005918055850062612,1.6393136847980827e-16,0.9999999999999999
storage,3,gaussian,sigma_0p24,Wide Gaussian,300.0,1.05,0.48112522432468807,0.5051814855409225,-267.03137852446076,0.9940716805068431,0.005928319493156919,0.0,1.0
storage,3,cosine,raised_cosine,Single-lobe cosine,12.0,1.05,12.028130608117204,12.629537138523064,-267.03137852446076,0.9939633508968926,0.006036649103107312,1.0495077029659683e-16,0.9999999999999999
storage,3,cosine,raised_cosine,Single-lobe cosine,16.0,1.05,9.021097956087901,9.472152853892299,-267.03137852446076,0.9940031046748447,0.005996895325155633,0.0,1.0000000000000002
storage,3,cosine,raised_cosine,Single-lobe cosine,20.0,1.05,7.216878364870323,7.577722283113839,-267.03137852446076,0.9940208934907678,0.0059791065092325854,0.0,1.0000000000000004
storage,3,cosine,raised_cosine,Single-lobe cosine,24.0,1.05,6.014065304058602,6.314768569261532,-267.03137852446076,0.9940298266816787,0.0059701733183215085,0.0,1.0000000000000002
storage,3,cosine,raised_cosine,Single-lobe cosine,32.0,1.05,4.510548978043951,4.736076426946149,-267.03137852446076,0.9940385338557193,0.005961466144281177,0.0,1.0000000000000004
storage,3,cosine,raised_cosine,Single-lobe cosine,40.0,1.05,3.6084391824351614,3.7888611415569193,-267.03137852446076,0.9940421307712168,0.00595786922878323,0.0,1.0
storage,3,cosine,raised_cosine,Single-lobe cosine,60.0,1.05,2.40562612162344,2.5259074277046123,-267.03137852446076,0.9940477346197848,0.0059522653802149255,2.7929047963226594e-16,0.9999999999999997
storage,3,cosine,raised_cosine,Single-lobe cosine,80.0,1.05,1.8042195912175807,1.8944305707784597,-267.03137852446076,0.9940391352472175,0.005960864752782344,1.1362438767648086e-16,0.9999999999999999
storage,3,cosine,raised_cosine,Single-lobe cosine,120.0,1.05,1.20281306081172,1.2629537138523061,-267.03137852446076,0.9940488820510713,0.005951117948928655,8.673617379884035e-18,1.0
